ID_DISTRITO_LOCAL,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,PNA,MORENA,PH,PES,PPG,PRI_PVEM,PRD_PT,PRI_PVEM_NA,PRI_NA,PVEM_NA,CAN_IND,NUM_VOTOS_CAN_NREG,VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,PARTICIPACION,,
21,TETIPAC,2458,B,72,71,6,0,5,28,2,10,,1,3,0,,,,,,0,4,202,281,71.89%,,
21,TETIPAC,2460,B,77,158,8,1,2,74,0,0,,2,1,0,,,,,,1,12,336,430,78.14%,,
21,TETIPAC,2461,B,20,56,4,0,3,58,0,6,,1,1,0,,,,,,0,2,151,196,77.04%,,
21,TETIPAC,2463,B,64,139,0,4,1,24,0,0,,0,0,1,,,,,,0,7,240,309,77.67%,,
21,TETIPAC,2464,B,117,151,2,1,0,60,11,0,,13,1,0,,,,,,0,15,371,525,70.67%,,
21,TETIPAC,2466,B,5,64,5,1,0,64,1,4,,0,2,0,,,,,,0,1,147,231,63.64%,,
21,TETIPAC,2468,B,32,126,4,3,0,25,1,0,,0,0,0,,,,,,0,4,195,289,67.47%,,
21,TETIPAC,2469,B,24,38,7,1,3,28,1,0,,0,1,0,,,,,,0,4,107,121,88.43%,,
21,TETIPAC,2471,B,59,175,2,2,0,10,2,0,,0,0,2,,,,,,0,12,264,408,64.71%,,
21,TETIPAC,2472,B,112,170,2,1,0,28,9,0,,0,1,1,,,,,,0,12,336,478,70.29%,,
21,TETIPAC,2473,B,35,56,1,2,1,16,2,0,,0,0,0,,,,,,0,1,114,156,73.08%,,
21,TETIPAC,2474,B,106,118,4,3,2,121,3,2,,1,0,2,,,,,,0,4,366,505,72.48%,,
21,TETIPAC,2474,C1,121,123,3,1,3,103,6,0,,0,0,3,,,,,,0,8,371,504,73.61%,,
21,TETIPAC,2475,B,70,141,1,1,4,29,3,0,,3,0,2,,,,,,0,9,263,360,73.06%,,
21,TETIPAC,2476,B,107,242,0,0,1,0,0,0,,0,0,0,,,,,,0,2,352,510,69.02%,,
21,TETIPAC,2476,C1,118,199,1,1,0,14,0,0,,0,1,1,,,,,,0,6,341,510,66.86%,,
21,TETIPAC,2477,B,64,124,2,3,1,6,1,0,,0,0,2,,,,,,0,1,204,315,64.76%,,
21,TETIPAC,2478,B,84,70,0,0,0,2,0,0,,0,0,0,,,,,,0,1,157,220,71.36%,,
24,TIXTLA DE GUERRERO,2479,B,,,,,,,,,,,,,,,,,,,,0,692,0.00%,,
24,TIXTLA DE GUERRERO,2479,C1,,,,,,,,,,,,,,,,,,,,0,691,0.00%,,
24,TIXTLA DE GUERRERO,2479,C2,,,,,,,,,,,,,,,,,,,,0,691,0.00%,,
24,TIXTLA DE GUERRERO,2480,B,,,,,,,,,,,,,,,,,,,,0,590,0.00%,,
24,TIXTLA DE GUERRERO,2480,C1,,,,,,,,,,,,,,,,,,,,0,590,0.00%,,
24,TIXTLA DE GUERRERO,2481,B,,,,,,,,,,,,,,,,,,,,0,708,0.00%,,
24,TIXTLA DE GUERRERO,2481,C1,,,,,,,,,,,,,,,,,,,,0,708,0.00%,,
24,TIXTLA DE GUERRERO,2481,C2,,,,,,,,,,,,,,,,,,,,0,708,0.00%,,
24,TIXTLA DE GUERRERO,2481,C3,,,,,,,,,,,,,,,,,,,,0,708,0.00%,,
24,TIXTLA DE GUERRERO,2482,B,,,,,,,,,,,,,,,,,,,,0,407,0.00%,,
24,TIXTLA DE GUERRERO,2482,C1,,,,,,,,,,,,,,,,,,,,0,407,0.00%,,
24,TIXTLA DE GUERRERO,2483,B,,,,,,,,,,,,,,,,,,,,0,418,0.00%,,
24,TIXTLA DE GUERRERO,2483,C1,,,,,,,,,,,,,,,,,,,,0,418,0.00%,,
24,TIXTLA DE GUERRERO,2484,B,,,,,,,,,,,,,,,,,,,,0,525,0.00%,,
24,TIXTLA DE GUERRERO,2484,C1,,,,,,,,,,,,,,,,,,,,0,524,0.00%,,
24,TIXTLA DE GUERRERO,2484,S1,,,,,,,,,,,,,,,,,,,,0,0,#DIV/0!,,
24,TIXTLA DE GUERRERO,2485,B,,,,,,,,,,,,,,,,,,,,0,749,0.00%,,
24,TIXTLA DE GUERRERO,2485,C1,,,,,,,,,,,,,,,,,,,,0,748,0.00%,,
24,TIXTLA DE GUERRERO,2485,C2,,,,,,,,,,,,,,,,,,,,0,748,0.00%,,
24,TIXTLA DE GUERRERO,2486,B,,,,,,,,,,,,,,,,,,,,0,532,0.00%,,
24,TIXTLA DE GUERRERO,2486,C1,,,,,,,,,,,,,,,,,,,,0,532,0.00%,,
24,TIXTLA DE GUERRERO,2487,B,,,,,,,,,,,,,,,,,,,,0,412,0.00%,,
24,TIXTLA DE GUERRERO,2487,C1,,,,,,,,,,,,,,,,,,,,0,412,0.00%,,
24,TIXTLA DE GUERRERO,2488,B,,,,,,,,,,,,,,,,,,,,0,571,0.00%,,
24,TIXTLA DE GUERRERO,2488,C1,,,,,,,,,,,,,,,,,,,,0,571,0.00%,,
24,TIXTLA DE GUERRERO,2489,B,,,,,,,,,,,,,,,,,,,,0,548,0.00%,,
24,TIXTLA DE GUERRERO,2489,C1,,,,,,,,,,,,,,,,,,,,0,547,0.00%,,
24,TIXTLA DE GUERRERO,2490,B,,,,,,,,,,,,,,,,,,,,0,710,0.00%,,
24,TIXTLA DE GUERRERO,2490,C1,,,,,,,,,,,,,,,,,,,,0,709,0.00%,,
24,TIXTLA DE GUERRERO,2491,B,,,,,,,,,,,,,,,,,,,,0,473,0.00%,,
24,TIXTLA DE GUERRERO,2491,C1,,,,,,,,,,,,,,,,,,,,0,473,0.00%,,
24,TIXTLA DE GUERRERO,2492,B,,,,,,,,,,,,,,,,,,,,0,508,0.00%,,
24,TIXTLA DE GUERRERO,2492,C1,,,,,,,,,,,,,,,,,,,,0,508,0.00%,,
24,TIXTLA DE GUERRERO,2492,C2,,,,,,,,,,,,,,,,,,,,0,508,0.00%,,
24,TIXTLA DE GUERRERO,2493,B,,,,,,,,,,,,,,,,,,,,0,522,0.00%,,
24,TIXTLA DE GUERRERO,2493,C1,,,,,,,,,,,,,,,,,,,,0,522,0.00%,,
24,TIXTLA DE GUERRERO,2494,B,,,,,,,,,,,,,,,,,,,,0,630,0.00%,,
24,TIXTLA DE GUERRERO,2494,C1,,,,,,,,,,,,,,,,,,,,0,630,0.00%,,
24,TIXTLA DE GUERRERO,2495,B,,,,,,,,,,,,,,,,,,,,0,557,0.00%,,
24,TIXTLA DE GUERRERO,2496,B,,,,,,,,,,,,,,,,,,,,0,571,0.00%,,
24,TIXTLA DE GUERRERO,2497,B,,,,,,,,,,,,,,,,,,,,0,512,0.00%,,
24,TIXTLA DE GUERRERO,2497,C1,,,,,,,,,,,,,,,,,,,,0,511,0.00%,,
24,TIXTLA DE GUERRERO,2499,B,,,,,,,,,,,,,,,,,,,,0,503,0.00%,,
24,TIXTLA DE GUERRERO,2500,B,,,,,,,,,,,,,,,,,,,,0,151,0.00%,,
24,TIXTLA DE GUERRERO,2501,B,,,,,,,,,,,,,,,,,,,,0,230,0.00%,,
24,TIXTLA DE GUERRERO,2502,B,,,,,,,,,,,,,,,,,,,,0,297,0.00%,,
24,TIXTLA DE GUERRERO,2503,B,,,,,,,,,,,,,,,,,,,,0,319,0.00%,,
24,TIXTLA DE GUERRERO,2504,B,,,,,,,,,,,,,,,,,,,,0,582,0.00%,,
24,TIXTLA DE GUERRERO,2504,C1,,,,,,,,,,,,,,,,,,,,0,582,0.00%,,
24,TIXTLA DE GUERRERO,2505,B,,,,,,,,,,,,,,,,,,,,0,504,0.00%,,
24,TIXTLA DE GUERRERO,2505,C1,,,,,,,,,,,,,,,,,,,,0,504,0.00%,,
24,TIXTLA DE GUERRERO,2506,B,,,,,,,,,,,,,,,,,,,,0,348,0.00%,,
24,TIXTLA DE GUERRERO,2507,B,,,,,,,,,,,,,,,,,,,,0,406,0.00%,,
24,TIXTLA DE GUERRERO,2508,B,,,,,,,,,,,,,,,,,,,,0,626,0.00%,,
16,TLACOACHISTLAHUACA,2509,B,66,122,19,140,0,0,6,2,21,0,0,0,19,,,,,0,8,403,518,77.80%,,
16,TLACOACHISTLAHUACA,2509,C1,79,123,18,117,0,0,8,2,35,0,0,0,0,,,,,0,14,396,518,76.45%,,
16,TLACOACHISTLAHUACA,2509,C2,82,112,21,134,0,1,4,1,22,0,0,0,14,,,,,0,16,407,517,78.72%,,
16,TLACOACHISTLAHUACA,2510,B,97,157,0,0,0,21,8,0,0,0,14,0,20,,,,,0,14,331,727,45.53%,,
16,TLACOACHISTLAHUACA,2510,C1,123,179,21,140,0,3,6,0,78,0,24,0,0,,,,,0,10,584,727,80.33%,,
16,TLACOACHISTLAHUACA,2511,B,51,17,4,145,0,0,0,1,0,0,5,0,3,,,,,0,14,240,394,60.91%,,
16,TLACOACHISTLAHUACA,2511,C1,50,27,8,121,0,0,0,1,27,0,0,0,0,,,,,0,12,246,394,62.44%,,
16,TLACOACHISTLAHUACA,2511,E1,53,38,4,52,0,0,1,0,7,0,0,0,3,,,,,0,16,174,269,64.68%,,
16,TLACOACHISTLAHUACA,2512,B,31,82,17,184,0,0,2,0,5,0,1,0,15,,,,,0,48,385,671,57.38%,,
16,TLACOACHISTLAHUACA,2512,C1,33,87,15,191,0,0,4,0,4,0,0,0,0,,,,,0,52,386,670,57.61%,,
16,TLACOACHISTLAHUACA,2513,B,34,120,23,61,0,1,1,1,5,0,0,0,3,,,,,0,22,271,377,71.88%,,
16,TLACOACHISTLAHUACA,2514,B,48,56,19,144,0,0,4,0,3,0,0,0,7,,,,,0,13,294,403,72.95%,,
16,TLACOACHISTLAHUACA,2514,C1,56,51,11,140,0,1,1,0,7,0,0,0,4,,,,,2,9,282,402,70.15%,,
16,TLACOACHISTLAHUACA,2514,E1,45,38,9,82,0,0,0,1,19,0,0,0,1,,,,,2,12,209,348,60.06%,,
16,TLACOACHISTLAHUACA,2515,B,98,47,0,0,0,0,1,0,11,0,0,0,121,,,,,0,0,278,407,68.30%,,
16,TLACOACHISTLAHUACA,2515,C1,88,54,0,0,0,1,0,0,4,0,0,0,120,,,,,0,13,280,406,68.97%,,
16,TLACOACHISTLAHUACA,2516,B,59,121,0,125,0,0,1,1,40,0,0,0,0,,,,,1,26,374,587,63.71%,,
16,TLACOACHISTLAHUACA,2517,B,104,95,0,113,0,0,3,0,34,0,0,0,0,,,,,0,13,362,553,65.46%,,
16,TLACOACHISTLAHUACA,2518,B,168,159,7,215,0,0,1,0,14,0,0,0,5,,,,,0,10,579,665,87.07%,,
16,TLACOACHISTLAHUACA,2518,C1,22,61,6,147,0,0,0,0,2,0,0,0,2,,,,,0,5,245,664,36.90%,,
16,TLACOACHISTLAHUACA,2518,E1,22,61,6,147,0,0,0,0,2,0,0,0,2,,,,,0,5,245,332,73.80%,,
16,TLACOACHISTLAHUACA,2519,B,119,113,2,80,0,0,0,0,4,0,0,0,3,,,,,0,10,331,482,68.67%,,
16,TLACOACHISTLAHUACA,2519,E1,13,68,1,122,0,1,0,0,13,0,0,0,4,,,,,0,11,233,332,70.18%,,
16,TLACOACHISTLAHUACA,2520,B,30,49,13,81,0,0,0,4,9,0,0,0,11,,,,,0,6,203,253,80.24%,,
16,TLACOACHISTLAHUACA,2521,B,174,59,28,89,0,0,0,0,25,0,0,0,9,,,,,0,12,396,522,75.86%,,
16,TLACOACHISTLAHUACA,2522,B,83,99,6,139,0,0,2,2,0,0,9,0,4,,,,,0,24,368,494,74.49%,,
16,TLACOACHISTLAHUACA,2522,C1,106,143,8,115,0,2,2,0,3,0,1,0,0,,,,,0,20,400,493,81.14%,,
16,TLACOACHISTLAHUACA,2522,E1,44,43,0,45,0,0,0,0,2,0,0,0,0,,,,,0,2,136,145,93.79%,,
26,TLACOAPA,2523,B,0,200,89,2,0,3,0,108,0,0,0,0,0,,,,,1,33,436,591,73.77%,,
26,TLACOAPA,2523,C1,0,208,67,3,0,7,0,103,0,0,0,0,0,,,,,0,19,407,591,68.87%,,
26,TLACOAPA,2523,C2,0,192,67,6,0,3,0,121,0,0,0,0,0,,,,,0,23,412,591,69.71%,,
26,TLACOAPA,2524,B,0,72,75,8,0,3,0,92,0,0,0,0,0,,,,,1,20,271,352,76.99%,,
26,TLACOAPA,2525,B,0,37,46,0,0,0,0,2,0,0,0,0,0,,,,,0,4,89,108,82.41%,,
26,TLACOAPA,2526,B,0,140,40,3,0,3,0,58,0,0,0,0,0,,,,,0,12,256,366,69.95%,,
26,TLACOAPA,2527,B,0,187,131,3,0,3,0,41,0,0,0,0,0,,,,,0,17,382,502,76.10%,,
26,TLACOAPA,2528,B,0,217,123,3,0,4,0,53,0,0,0,0,0,,,,,0,11,411,501,82.04%,,
26,TLACOAPA,2528,C1,0,214,114,5,0,2,0,36,0,0,0,0,0,,,,,0,20,391,501,78.04%,,
26,TLACOAPA,2529,B,0,49,23,0,0,0,0,11,0,0,0,0,0,,,,,0,10,93,109,85.32%,,
26,TLACOAPA,2530,B,0,52,81,4,0,0,0,32,0,0,0,0,0,,,,,1,11,181,233,77.68%,,
26,TLACOAPA,2531,B,0,160,159,2,0,2,0,19,0,0,0,0,0,,,,,0,12,354,462,76.62%,,
26,TLACOAPA,2531,C1,0,147,157,2,0,2,0,16,0,0,0,0,0,,,,,0,6,330,461,71.58%,,
26,TLACOAPA,2531,E1,0,45,18,1,0,1,0,16,0,0,0,0,0,,,,,0,7,88,118,74.58%,,
26,TLACOAPA,2532,B,0,46,78,0,0,0,0,13,0,0,0,0,0,,,,,0,3,140,175,80.00%,,
18,TLALCHAPA,2533,B,1,140,244,16,0,0,0,15,,,,1,7,,,,,0,8,432,603,71.64%,,
18,TLALCHAPA,2534,B,0,89,256,17,0,,1,4,,,,1,11,,,,,0,2,381,583,65.35%,,
18,TLALCHAPA,2534,C1,0,128,236,18,0,,0,6,,,,0,12,,,,,0,4,404,582,69.42%,,
18,TLALCHAPA,2535,B,1,113,236,14,0,,1,7,,,,1,10,,,,,0,1,384,577,66.55%,,
18,TLALCHAPA,2535,C1,3,116,238,14,0,,1,6,,,,0,9,,,,,0,3,390,576,67.71%,,
18,TLALCHAPA,2536,B,0,103,187,15,0,,0,8,,,,1,13,,,,,0,4,331,455,72.75%,,
18,TLALCHAPA,2537,B,1,101,268,8,5,,0,32,,,,0,12,,,,,0,7,434,735,59.05%,,
18,TLALCHAPA,2540,B,0,38,29,0,0,,0,3,,,,0,1,,,,,0,2,73,125,58.40%,,
18,TLALCHAPA,2541,B,0,83,120,1,0,,1,1,,,,2,8,,,,,0,2,218,326,66.87%,,
18,TLALCHAPA,2542,B,0,133,271,0,0,,0,22,,,,0,0,,,,,0,5,431,587,73.42%,,
18,TLALCHAPA,2542,C1,0,125,262,0,0,,0,27,,,,0,0,,,,,0,0,414,586,70.65%,,
18,TLALCHAPA,2543,B,0,17,61,0,0,,0,2,,,,0,0,,,,,0,1,81,105,77.14%,,
18,TLALCHAPA,2544,B,0,38,123,1,0,,0,2,,,,0,3,,,,,0,1,168,252,66.67%,,
18,TLALCHAPA,2545,B,0,57,88,1,0,,0,0,,,,0,2,,,,,0,4,152,274,55.47%,,
18,TLALCHAPA,2546,B,0,47,140,23,0,,0,1,,,,0,0,,,,,0,3,214,335,63.88%,,
18,TLALCHAPA,2547,B,0,45,163,1,0,,1,2,,,,1,4,,,,,0,0,217,302,71.85%,,
18,TLALCHAPA,2548,B,3,129,45,0,0,,3,0,,,,0,0,,,,,0,5,185,255,72.55%,,
18,TLALCHAPA,2549,B,0,22,60,4,0,,0,6,,,,0,1,,,,,0,3,96,132,72.73%,,
18,TLALCHAPA,2550,B,0,91,114,26,0,,2,16,,,,0,0,,,,,1,3,253,398,63.57%,,
18,TLALCHAPA,2550,C1,0,80,106,31,0,,0,22,,,,1,3,,,,,0,0,243,397,61.21%,,
18,TLALCHAPA,2551,B,0,126,134,12,0,,3,18,,,,0,14,,,,,0,4,311,417,74.58%,,
18,TLALCHAPA,2551,C1,0,116,129,37,0,,0,10,,,,0,8,,,,,0,3,303,417,72.66%,,
18,TLALCHAPA,2553,B,0,103,208,1,0,,0,6,,,,4,6,,,,,0,0,328,461,71.15%,,
18,TLALCHAPA,2553,C1,0,101,187,0,1,,0,10,,,,3,8,,,,,0,4,314,461,68.11%,,
27,TLALIXTAQUILLA DE MALDONADO,2554,B,1,131,83,38,0,0,1,19,,,,0,,,,,,0,1,274,403,67.99%,,
27,TLALIXTAQUILLA DE MALDONADO,2554,C1,0,126,69,22,0,0,0,27,,,,0,,,,,,0,7,251,402,62.44%,,
27,TLALIXTAQUILLA DE MALDONADO,2555,B,1,140,85,36,0,0,2,52,,,,0,,,,,,0,10,326,535,60.93%,,
27,TLALIXTAQUILLA DE MALDONADO,2555,C1,0,192,70,39,0,0,4,36,,,,0,,,,,,0,4,345,534,64.61%,,
27,TLALIXTAQUILLA DE MALDONADO,2556,B,0,77,47,138,1,0,1,16,,,,0,,,,,,0,7,287,427,67.21%,,
27,TLALIXTAQUILLA DE MALDONADO,2557,B,0,67,28,54,1,0,0,0,,,,0,,,,,,0,0,150,210,71.43%,,
27,TLALIXTAQUILLA DE MALDONADO,2558,B,0,33,35,166,,,,5,,,,,,,,,,,8,247,359,68.80%,,
27,TLALIXTAQUILLA DE MALDONADO,2559,B,0,65,55,65,1,0,0,1,,,,0,,,,,,0,8,195,275,70.91%,,
27,TLALIXTAQUILLA DE MALDONADO,2560,B,0,147,30,70,0,0,1,12,,,,0,,,,,,0,3,263,420,62.62%,,
27,TLALIXTAQUILLA DE MALDONADO,2560,C1,0,100,40,113,0,0,0,8,,,,0,,,,,,0,2,263,420,62.62%,,
27,TLALIXTAQUILLA DE MALDONADO,2561,B,0,82,88,134,0,2,,11,,,,3,,,,,,,18,338,537,62.94%,,
27,TLALIXTAQUILLA DE MALDONADO,2561,C1,1,89,103,99,1,0,0,9,,,,2,,,,,,0,13,317,536,59.14%,,
27,TLAPA DE COMONFORT,2562,B,0,129,31,22,1,7,6,29,2,11,8,1,,,,,,0,12,259,636,40.72%,,
27,TLAPA DE COMONFORT,2562,C1,1,,36,29,0,8,2,39,,7,5,162,,,,,,,10,299,636,47.01%,,
27,TLAPA DE COMONFORT,2562,C2,0,154,30,34,1,13,3,23,5,14,12,,,,,,,,6,295,635,46.46%,,
27,TLAPA DE COMONFORT,2563,B,0,114,30,21,5,9,7,35,1,5,2,3,,,,,,0,11,243,579,41.97%,,
27,TLAPA DE COMONFORT,2563,C1,2,139,38,21,6,5,2,21,2,7,2,5,,,,,,0,6,256,579,44.21%,,
27,TLAPA DE COMONFORT,2563,C2,1,151,21,24,12,3,0,31,3,13,4,3,,,,,,1,6,273,579,47.15%,,
27,TLAPA DE COMONFORT,2564,B,1,134,34,32,5,8,1,21,2,11,4,5,,,,,,0,17,275,706,38.95%,,
27,TLAPA DE COMONFORT,2564,C1,1,105,50,38,6,7,0,11,2,1,4,1,,,,,,0,12,238,706,33.71%,,
27,TLAPA DE COMONFORT,2564,C2,1,119,57,27,3,15,0,25,1,4,3,0,,,,,,0,16,271,705,38.44%,,
27,TLAPA DE COMONFORT,2564,C3,1,128,35,17,4,7,2,18,1,7,9,2,,,,,,0,9,240,705,34.04%,,
27,TLAPA DE COMONFORT,2564,C4,,,,,,,,,,,,,,,,,,,,0,705,0.00%,,
27,TLAPA DE COMONFORT,2564,C5,1,138,38,33,4,9,2,9,1,10,3,3,,,,,,0,8,259,705,36.74%,,
27,TLAPA DE COMONFORT,2564,C6,2,121,27,33,8,10,0,14,3,7,2,1,,,,,,0,1,229,705,32.48%,,
27,TLAPA DE COMONFORT,2564,S1,,,,,,,,,,,,,,,,,,,,0,0,#DIV/0!,,
27,TLAPA DE COMONFORT,2565,B,0,104,47,33,5,9,5,18,1,2,5,0,,,,,,0,11,240,735,32.65%,,
27,TLAPA DE COMONFORT,2565,C1,0,107,37,34,7,9,2,19,0,7,2,,,,,,,,6,230,735,31.29%,,
27,TLAPA DE COMONFORT,2565,C2,0,116,33,37,2,12,3,8,0,10,4,0,,,,,,0,18,243,735,33.06%,,
27,TLAPA DE COMONFORT,2565,C3,1,98,22,35,1,5,2,18,0,6,5,0,,,,,,0,12,205,735,27.89%,,
27,TLAPA DE COMONFORT,2565,C4,0,115,51,32,4,8,3,19,0,2,4,0,,,,,,0,12,250,734,34.06%,,
27,TLAPA DE COMONFORT,2566,B,2,72,74,27,1,6,3,16,0,6,6,0,,,,,,0,9,222,603,36.82%,,
27,TLAPA DE COMONFORT,2566,C1,0,75,70,22,1,7,6,19,3,9,4,0,,,,,,0,24,240,603,39.80%,,
27,TLAPA DE COMONFORT,2566,C2,2,90,60,32,2,4,1,11,3,15,6,,,,,,,0,22,248,603,41.13%,,
27,TLAPA DE COMONFORT,2566,C3,2,80,49,32,4,10,1,14,5,7,4,2,,,,,,0,14,224,603,37.15%,,
27,TLAPA DE COMONFORT,2566,C4,,,,,,,,,,,,,,,,,,,,0,602,0.00%,,
27,TLAPA DE COMONFORT,2567,B,1,100,59,32,,7,,24,2,12,5,,,,,,,,,242,677,35.75%,,
27,TLAPA DE COMONFORT,2567,C1,,123,35,34,,9,,34,1,20,5,,,,,,,,10,271,677,40.03%,,
27,TLAPA DE COMONFORT,2567,C2,2,104,51,24,3,5,2,27,0,19,6,,,,,,,,14,257,676,38.02%,,
27,TLAPA DE COMONFORT,2567,C3,1,94,58,28,,8,,32,,13,5,,,,,,,,17,256,676,37.87%,,
27,TLAPA DE COMONFORT,2568,B,1,126,32,47,0,3,1,14,1,12,7,0,,,,,,0,16,260,613,42.41%,,
27,TLAPA DE COMONFORT,2568,C1,1,124,27,31,1,10,3,12,0,7,10,2,,,,,,1,10,239,612,39.05%,,
27,TLAPA DE COMONFORT,2568,C2,0,118,26,40,1,8,0,25,2,6,12,4,,,,,,,16,258,612,42.16%,,
27,TLAPA DE COMONFORT,2568,S1,2,102,34,24,2,15,0,10,1,8,22,0,,,,,,0,19,239,0,#DIV/0!,,
27,TLAPA DE COMONFORT,2569,B,,,,,,,,,,,,,,,,,,,,0,653,0.00%,,
27,TLAPA DE COMONFORT,2569,C1,0,82,51,26,,2,8,,,2,13,,,,,,,,17,201,653,30.78%,,
27,TLAPA DE COMONFORT,2569,C2,,,,,,,,,,,,,,,,,,,,0,652,0.00%,,
27,TLAPA DE COMONFORT,2569,C3,2,85,56,31,3,8,3,12,1,3,,,,,,,,,,204,652,31.29%,,
27,TLAPA DE COMONFORT,2569,C4,0,81,46,18,2,12,4,19,1,2,9,0,,,,,,,11,205,652,31.44%,,
27,TLAPA DE COMONFORT,2569,C5,,105,44,33,3,11,2,10,1,2,7,3,,,,,,,19,240,652,36.81%,,
27,TLAPA DE COMONFORT,2569,C6,0,108,32,22,4,9,3,15,0,1,12,0,,,,,,0,12,218,652,33.44%,,
27,TLAPA DE COMONFORT,2570,B,3,83,46,24,0,23,3,22,3,14,4,2,,,,,,,18,245,705,34.75%,,
27,TLAPA DE COMONFORT,2570,C1,1,116,41,28,0,9,3,34,0,5,4,0,,,,,,0,14,255,705,36.17%,,
27,TLAPA DE COMONFORT,2570,C2,3,88,57,22,1,16,0,16,1,5,4,0,,,,,,0,13,226,705,32.06%,,
27,TLAPA DE COMONFORT,2570,C3,2,77,51,21,2,14,6,31,0,10,2,1,,,,,,2,16,235,705,33.33%,,
27,TLAPA DE COMONFORT,2571,B,1,76,57,37,3,24,4,28,7,5,8,1,,,,,,0,24,275,742,37.06%,,
27,TLAPA DE COMONFORT,2571,C1,1,94,49,30,5,13,4,24,3,4,7,3,,,,,,0,18,255,741,34.41%,,
27,TLAPA DE COMONFORT,2571,C2,2,97,47,35,13,14,1,20,2,11,10,0,,,,,,0,15,267,741,36.03%,,
27,TLAPA DE COMONFORT,2571,C3,0,81,72,33,0,27,6,30,4,12,18,0,,,,,,0,9,292,741,39.41%,,
27,TLAPA DE COMONFORT,2572,B,,,,,,,,,,,,,,,,,,,,0,709,0.00%,,
27,TLAPA DE COMONFORT,2572,C1,0,98,57,28,1,16,0,16,1,5,20,0,,,,,,0,1,243,709,34.27%,,
27,TLAPA DE COMONFORT,2572,C2,0,103,83,32,1,7,1,16,1,8,19,0,,,,,,0,21,292,709,41.18%,,
27,TLAPA DE COMONFORT,2572,C3,,,,,,,,,,,,,,,,,,,,0,708,0.00%,,
27,TLAPA DE COMONFORT,2572,C4,2,105,63,31,1,7,5,22,1,3,19,3,,,,,,24,,286,708,40.40%,,
27,TLAPA DE COMONFORT,2573,B,0,211,39,32,3,27,1,13,1,10,11,2,,,,,,0,20,370,667,55.47%,,
27,TLAPA DE COMONFORT,2574,B,0,130,14,63,16,1,,1,1,2,32,0,,,,,,0,51,311,469,66.31%,,
27,TLAPA DE COMONFORT,2575,B,3,95,3,75,4,0,0,8,2,0,0,0,,,,,,0,15,205,449,45.66%,,
27,TLAPA DE COMONFORT,2575,C1,2,101,26,63,8,10,1,0,0,0,0,,,,,,,,19,230,448,51.34%,,
27,TLAPA DE COMONFORT,2576,B,0,16,27,54,1,5,0,2,0,0,36,0,,,,,,0,4,145,295,49.15%,,
27,TLAPA DE COMONFORT,2577,B,1,119,43,116,3,17,0,0,2,2,0,1,,,,,,0,20,324,490,66.12%,,
27,TLAPA DE COMONFORT,2577,C1,1,126,26,149,4,9,0,2,2,1,1,,,,,,,,19,340,490,69.39%,,
27,TLAPA DE COMONFORT,2578,B,0,137,20,41,1,4,,3,,,4,,,,,,,,17,227,410,55.37%,,
27,TLAPA DE COMONFORT,2578,C1,,129,8,51,,,,2,,2,3,,,,,,,,13,208,409,50.86%,,
27,TLAPA DE COMONFORT,2578,E1,1,69,20,5,1,,,1,,2,14,,,,,,,,1,114,158,72.15%,,
27,TLAPA DE COMONFORT,2579,B,2,303,32,57,19,3,1,3,0,1,26,6,,,,,,0,42,495,750,66.00%,,
27,TLAPA DE COMONFORT,2580,B,,174,79,39,,19,,9,2,,4,3,,,,,,,33,362,579,62.52%,,
27,TLAPA DE COMONFORT,2582,B,1,166,87,46,2,3,3,10,0,6,7,0,,,,,,0,13,344,666,51.65%,,
27,TLAPA DE COMONFORT,2582,C1,1,117,87,11,2,1,3,7,1,7,8,1,,,,,,0,13,259,488,53.07%,,
27,TLAPA DE COMONFORT,2582,E1,0,40,26,6,3,9,0,6,0,0,0,1,,,,,,0,8,99,166,59.64%,,
27,TLAPA DE COMONFORT,2583,B,0,230,131,32,9,2,1,7,12,3,49,0,,,,,,0,21,497,720,69.03%,,
27,TLAPA DE COMONFORT,2584,B,2,211,85,29,3,8,1,11,6,12,14,2,,,,,,0,36,420,621,67.63%,,
27,TLAPA DE COMONFORT,2585,B,2,180,116,8,3,6,0,7,1,1,18,5,,,,,,0,10,357,542,65.87%,,
27,TLAPA DE COMONFORT,2585,C1,1,152,148,9,9,5,0,0,1,2,18,1,,,,,,0,7,353,542,65.13%,,
27,TLAPA DE COMONFORT,2586,B,3,193,43,47,0,2,1,13,1,2,47,,,,,,,,23,375,586,63.99%,,
27,TLAPA DE COMONFORT,2586,C1,2,208,59,64,2,2,3,4,7,1,28,1,,,,,,0,17,398,585,68.03%,,
27,TLAPA DE COMONFORT,2586,C2,1,208,45,57,1,0,0,10,0,4,41,2,,,,,,,,369,585,63.08%,,
27,TLAPA DE COMONFORT,2586,C3,2,147,58,61,7,1,4,9,2,5,30,0,,,,,,2,25,353,585,60.34%,,
27,TLAPA DE COMONFORT,2587,B,0,167,43,80,1,23,1,1,1,2,16,0,,,,,,,,335,502,66.73%,,
27,TLAPA DE COMONFORT,2587,C1,1,167,72,68,0,13,1,1,3,1,5,0,,,,,,,30,362,501,72.26%,,
