ID_DISTRITO_LOCAL,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,PNA,MORENA,PH,PES,PPG,PRI_PVEM,PRD_PT,NUM_VOTOS_CAN_NREG,VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,PARTICIPACION
2,CHILPANCINGO DE LOS BRAVO,1258,C2,5,107,88,2,7,25,3,31,3,25,4,7,9,0,13,329,609,54.02%
2,CHILPANCINGO DE LOS BRAVO,1261,B,4,130,82,5,9,18,5,16,3,7,4,4,3,0,23,313,594,52.69%
2,CHILPANCINGO DE LOS BRAVO,1261,C1,4,133,95,1,3,19,6,15,1,2,3,4,8,1,19,314,594,52.86%
2,CHILPANCINGO DE LOS BRAVO,1261,C2,7,153,79,8,2,20,2,15,4,1,1,5,6,0,13,316,594,53.20%
2,CHILPANCINGO DE LOS BRAVO,1262,B,4,123,65,2,7,12,6,17,4,6,3,0,6,0,17,272,524,51.91%
2,CHILPANCINGO DE LOS BRAVO,1262,C1,4,106,90,5,7,19,2,23,2,9,0,4,4,1,12,288,524,54.96%
2,CHILPANCINGO DE LOS BRAVO,1263,B,3,164,76,12,4,14,2,19,0,5,6,1,3,0,11,320,602,53.16%
2,CHILPANCINGO DE LOS BRAVO,1263,C1,6,134,100,6,5,13,3,17,3,1,2,2,2,0,6,300,602,49.83%
2,CHILPANCINGO DE LOS BRAVO,1263,C2,7,125,101,7,4,10,1,19,3,1,0,2,0,0,16,296,601,49.25%
2,CHILPANCINGO DE LOS BRAVO,1263,C3,7,148,76,8,4,14,3,15,3,4,2,0,6,0,16,306,601,50.92%
2,CHILPANCINGO DE LOS BRAVO,1267,B,6,153,93,8,11,12,6,11,2,3,6,0,0,0,14,325,729,44.58%
2,CHILPANCINGO DE LOS BRAVO,1267,C1,7,140,81,7,6,24,4,15,2,4,4,3,4,0,9,310,729,42.52%
2,CHILPANCINGO DE LOS BRAVO,1267,C2,6,133,85,8,5,15,4,18,2,5,2,2,5,0,14,304,729,41.70%
2,CHILPANCINGO DE LOS BRAVO,1267,C3,9,129,98,10,1,12,3,20,5,2,4,3,6,0,10,312,729,42.80%
2,CHILPANCINGO DE LOS BRAVO,1267,C4,10,130,93,3,3,23,7,24,2,4,6,5,1,0,9,320,729,43.90%
2,CHILPANCINGO DE LOS BRAVO,1267,C5,4,113,94,4,5,20,5,8,2,1,3,0,0,1,18,278,729,38.13%
2,CHILPANCINGO DE LOS BRAVO,1267,C6,8,147,91,5,5,17,4,19,0,2,4,2,5,0,12,321,728,44.09%
2,CHILPANCINGO DE LOS BRAVO,1267,C7,5,137,84,8,7,14,6,18,0,5,4,0,3,0,20,311,728,42.72%
2,CHILPANCINGO DE LOS BRAVO,1267,C8,7,126,88,10,2,24,2,15,2,1,3,5,4,0,8,297,728,40.80%
2,CHILPANCINGO DE LOS BRAVO,1267,S1,5,271,130,5,9,18,2,13,0,1,3,8,14,0,22,501,0,#DIV/0!
2,CHILPANCINGO DE LOS BRAVO,1268,B,8,191,77,3,4,23,3,19,0,2,4,4,4,0,10,352,623,56.50%
2,CHILPANCINGO DE LOS BRAVO,1268,C1,7,201,81,1,9,18,2,7,5,2,0,7,1,1,16,358,623,57.46%
2,CHILPANCINGO DE LOS BRAVO,1269,B,6,168,70,3,11,13,8,16,0,1,1,4,1,1,9,312,534,58.43%
2,CHILPANCINGO DE LOS BRAVO,1269,C1,15,122,72,3,8,26,4,23,1,2,2,1,2,0,12,293,534,54.87%
2,CHILPANCINGO DE LOS BRAVO,1269,C2,8,167,66,5,13,20,1,18,2,7,2,3,5,0,12,329,533,61.73%
2,CHILPANCINGO DE LOS BRAVO,1270,B,16,161,97,11,4,38,6,14,0,0,1,4,9,0,25,386,748,51.60%
2,CHILPANCINGO DE LOS BRAVO,1270,C1,8,139,92,8,7,29,4,25,1,4,1,5,10,1,15,349,748,46.66%
2,CHILPANCINGO DE LOS BRAVO,1270,C2,8,175,100,4,3,20,8,27,3,8,1,1,4,1,22,385,747,51.54%
2,CHILPANCINGO DE LOS BRAVO,1271,B,10,154,88,9,6,17,2,21,4,2,1,7,1,0,11,333,741,44.94%
2,CHILPANCINGO DE LOS BRAVO,1271,C1,7,143,93,6,2,22,1,31,0,3,6,6,5,0,15,340,741,45.88%
2,CHILPANCINGO DE LOS BRAVO,1271,C2,10,146,89,8,7,20,3,11,1,3,3,1,3,0,19,324,741,43.72%
2,CHILPANCINGO DE LOS BRAVO,1271,C3,11,0,0,0,0,11,2,25,1,0,2,170,87,0,21,330,741,44.53%
2,CHILPANCINGO DE LOS BRAVO,1278,B,0,92,58,0,4,8,11,7,1,5,1,7,1,0,14,209,494,42.31%
2,CHILPANCINGO DE LOS BRAVO,1278,C1,1,77,62,0,5,12,14,19,0,2,1,0,0,0,15,208,493,42.19%
2,CHILPANCINGO DE LOS BRAVO,1279,B,2,142,68,6,3,2,0,20,3,3,2,2,6,0,17,276,708,38.98%
2,CHILPANCINGO DE LOS BRAVO,1279,C1,4,127,65,12,7,17,2,23,3,6,6,7,8,0,16,303,708,42.80%
2,CHILPANCINGO DE LOS BRAVO,1279,C2,5,139,79,9,8,18,3,31,2,8,2,0,0,0,28,332,708,46.89%
2,CHILPANCINGO DE LOS BRAVO,1279,C3,6,142,31,8,8,22,3,23,5,0,4,6,8,0,0,266,708,37.57%
2,CHILPANCINGO DE LOS BRAVO,1280,B,1,155,62,6,7,31,6,32,0,0,5,6,5,0,20,336,721,46.60%
2,CHILPANCINGO DE LOS BRAVO,1280,C1,1,138,83,6,6,35,6,19,3,0,6,3,5,0,26,337,720,46.81%
2,CHILPANCINGO DE LOS BRAVO,1281,B,5,145,72,7,4,16,4,20,1,1,4,2,3,0,17,301,608,49.51%
2,CHILPANCINGO DE LOS BRAVO,1281,C1,5,134,107,0,0,18,2,17,1,1,4,0,0,1,13,303,608,49.84%
2,CHILPANCINGO DE LOS BRAVO,1281,C2,8,107,82,3,7,12,3,8,3,7,1,6,6,0,16,269,608,44.24%
2,CHILPANCINGO DE LOS BRAVO,1281,C3,3,148,79,0,0,29,3,23,3,2,1,0,0,0,16,307,608,50.49%
2,CHILPANCINGO DE LOS BRAVO,1285,B,2,111,87,5,9,21,2,1,2,0,1,4,2,0,10,257,506,50.79%
2,CHILPANCINGO DE LOS BRAVO,1286,B,1,65,111,9,2,14,1,0,0,0,1,1,8,0,16,229,524,43.70%
2,CHILPANCINGO DE LOS BRAVO,1286,C1,1,96,92,0,0,3,3,2,0,0,2,0,8,0,6,213,524,40.65%
2,CHILPANCINGO DE LOS BRAVO,1286,C2,0,82,98,0,1,1,1,1,4,0,1,0,0,0,12,201,524,38.36%
2,CHILPANCINGO DE LOS BRAVO,1287,B,2,101,100,9,7,15,0,8,5,1,5,8,9,0,15,285,645,44.19%
2,CHILPANCINGO DE LOS BRAVO,1287,C1,4,74,123,3,0,8,4,4,4,0,2,2,16,0,7,251,645,38.91%
2,CHILPANCINGO DE LOS BRAVO,1288,B,1,94,85,7,5,1,8,3,0,5,4,4,5,0,16,238,534,44.57%
2,CHILPANCINGO DE LOS BRAVO,1288,C1,0,104,78,5,10,4,3,4,0,1,2,6,3,0,10,230,534,43.07%
2,CHILPANCINGO DE LOS BRAVO,1288,C2,0,109,63,9,4,2,7,4,1,1,2,3,4,0,13,222,534,41.57%
2,CHILPANCINGO DE LOS BRAVO,1289,B,0,187,70,5,21,11,3,8,5,1,10,0,0,0,18,339,682,49.71%
2,CHILPANCINGO DE LOS BRAVO,1289,C1,1,162,81,7,24,22,5,5,4,1,11,0,0,7,0,330,681,48.46%
2,CHILPANCINGO DE LOS BRAVO,1289,C2,6,189,81,3,20,13,3,10,1,2,12,7,4,0,9,360,681,52.86%
2,CHILPANCINGO DE LOS BRAVO,1290,B,0,68,13,0,0,0,1,0,0,0,0,0,0,0,1,83,186,44.62%
2,CHILPANCINGO DE LOS BRAVO,1291,B,0,78,78,3,3,5,0,1,1,2,0,3,0,0,6,180,358,50.28%
2,CHILPANCINGO DE LOS BRAVO,1295,B,7,171,83,6,2,3,1,1,0,0,0,3,2,0,12,291,610,47.70%
2,CHILPANCINGO DE LOS BRAVO,1295,C1,1,205,45,2,2,0,2,2,0,1,2,4,1,0,13,280,610,45.90%
2,CHILPANCINGO DE LOS BRAVO,1296,B,3,136,81,3,13,21,1,4,1,3,4,5,1,0,12,288,501,57.49%
2,CHILPANCINGO DE LOS BRAVO,1296,C1,1,148,74,10,8,31,1,5,1,2,4,6,3,0,9,303,500,60.60%
2,CHILPANCINGO DE LOS BRAVO,1297,B,2,114,118,2,2,6,2,1,1,0,2,9,5,0,9,273,492,55.49%
2,CHILPANCINGO DE LOS BRAVO,1299,B,4,118,101,5,3,14,3,1,3,0,3,2,8,0,16,281,537,52.33%
2,CHILPANCINGO DE LOS BRAVO,1300,B,0,102,74,8,7,3,5,5,0,2,4,5,5,0,18,238,467,50.96%
2,CHILPANCINGO DE LOS BRAVO,1300,C1,3,120,54,14,5,10,2,3,2,0,0,3,2,2,4,224,467,47.97%
2,CHILPANCINGO DE LOS BRAVO,1301,B,2,81,88,7,6,16,0,3,1,1,0,5,4,0,8,222,529,41.97%
2,CHILPANCINGO DE LOS BRAVO,1301,C1,0,59,60,7,8,26,2,3,0,0,0,2,4,0,12,183,529,34.59%
2,CHILPANCINGO DE LOS BRAVO,1301,C2,2,92,58,13,7,13,0,8,1,0,1,5,7,0,9,216,528,40.91%
2,CHILPANCINGO DE LOS BRAVO,1302,B,1,67,44,4,3,9,1,2,0,0,0,2,0,0,7,140,501,27.94%
2,CHILPANCINGO DE LOS BRAVO,1302,C1,3,61,37,6,0,13,3,13,1,0,0,0,0,0,7,144,501,28.74%
2,CHILPANCINGO DE LOS BRAVO,1302,C2,2,81,34,3,2,12,3,0,1,0,1,1,0,0,14,154,501,30.74%
2,CHILPANCINGO DE LOS BRAVO,1302,E1,1,59,35,7,11,21,1,0,1,0,3,3,0,4,146,292,388,75.26%
2,CHILPANCINGO DE LOS BRAVO,1303,B,2,85,48,5,4,22,0,2,1,0,2,1,2,0,13,187,567,32.98%
2,CHILPANCINGO DE LOS BRAVO,1303,C1,5,101,40,8,2,8,0,3,0,0,1,4,0,0,3,175,566,30.92%
2,CHILPANCINGO DE LOS BRAVO,1303,C2,3,84,47,2,5,20,1,4,0,0,2,4,3,0,14,189,566,33.39%
2,CHILPANCINGO DE LOS BRAVO,1304,B,6,74,23,6,4,8,3,3,0,0,2,4,2,1,14,150,510,29.41%
2,CHILPANCINGO DE LOS BRAVO,1304,C1,2,90,39,2,7,9,2,1,0,0,2,5,1,0,11,171,510,33.53%
2,CHILPANCINGO DE LOS BRAVO,1304,C2,4,95,29,3,6,10,0,10,0,0,4,2,0,0,12,175,510,34.31%
2,CHILPANCINGO DE LOS BRAVO,1305,B,1,101,51,5,3,9,13,5,0,0,4,4,5,0,8,209,661,31.62%
2,CHILPANCINGO DE LOS BRAVO,1305,C1,5,91,63,9,3,5,11,4,0,0,0,4,5,1,9,210,661,31.77%
2,CHILPANCINGO DE LOS BRAVO,1306,B,0,93,54,0,1,9,0,0,0,0,0,0,0,0,2,159,283,56.18%
2,CHILPANCINGO DE LOS BRAVO,1306,E1,0,29,59,0,0,0,0,0,0,0,0,0,0,0,4,92,134,68.66%
2,CHILPANCINGO DE LOS BRAVO,1307,B,2,122,60,13,10,53,4,6,2,2,7,1,2,0,17,301,619,48.63%
2,CHILPANCINGO DE LOS BRAVO,1307,C1,3,132,64,10,2,68,2,9,0,2,6,2,1,0,27,328,619,52.99%
2,CHILPANCINGO DE LOS BRAVO,1307,C2,7,147,50,10,5,67,2,3,2,0,15,1,4,0,36,349,618,56.47%
2,CHILPANCINGO DE LOS BRAVO,1308,B,1,122,59,4,4,8,0,0,0,0,0,1,0,0,7,206,360,57.22%
2,CHILPANCINGO DE LOS BRAVO,1308,E1,5,84,20,3,4,19,1,0,3,0,0,0,0,0,6,145,321,45.17%
3,ACAPULCO DE JUAREZ,40,B,32,109,66,0,0,33,3,5,2,2,0,0,0,0,8,260,513,50.68%
3,ACAPULCO DE JUAREZ,40,C1,28,71,75,0,4,26,4,15,2,2,3,3,2,1,14,250,513,48.73%
3,ACAPULCO DE JUAREZ,56,B,23,96,66,6,7,25,3,7,2,2,2,2,5,0,18,264,741,35.63%
3,ACAPULCO DE JUAREZ,56,C1,16,103,63,3,7,38,7,14,3,6,2,4,2,0,20,288,740,38.92%
3,ACAPULCO DE JUAREZ,57,B,18,116,49,5,1,33,6,11,1,5,1,6,2,0,14,268,572,46.85%
3,ACAPULCO DE JUAREZ,57,C1,18,113,63,5,6,44,5,5,2,6,2,0,0,0,15,284,572,49.65%
3,ACAPULCO DE JUAREZ,58,B,13,103,74,1,5,35,1,22,2,3,0,0,3,0,12,274,492,55.69%
3,ACAPULCO DE JUAREZ,59,B,14,68,43,4,7,39,1,5,0,2,2,1,0,0,7,193,402,48.01%
3,ACAPULCO DE JUAREZ,59,C1,15,74,42,5,8,27,6,4,2,2,1,7,4,0,15,212,401,52.87%
3,ACAPULCO DE JUAREZ,60,B,,,,,,,,,,,,,,,,0,517,0.00%
3,ACAPULCO DE JUAREZ,60,C1,20,79,66,4,7,42,1,6,1,3,2,1,3,0,12,247,516,47.87%
3,ACAPULCO DE JUAREZ,61,B,26,86,72,6,1,32,5,9,3,2,3,1,4,0,10,260,565,46.02%
3,ACAPULCO DE JUAREZ,61,C1,14,87,65,3,0,31,4,11,1,4,2,3,1,0,16,242,565,42.83%
3,ACAPULCO DE JUAREZ,62,B,19,115,61,0,9,41,3,9,1,3,1,2,4,0,11,279,558,50.00%
3,ACAPULCO DE JUAREZ,63,B,12,90,65,4,8,25,7,13,1,2,4,5,7,0,18,261,685,38.10%
3,ACAPULCO DE JUAREZ,76,B,19,91,44,4,8,42,4,10,1,1,2,0,3,0,8,237,695,34.10%
3,ACAPULCO DE JUAREZ,76,S1,25,330,47,6,7,24,3,10,2,2,2,2,2,0,19,481,0,#DIV/0!
3,ACAPULCO DE JUAREZ,77,B,23,85,69,1,4,27,4,15,1,1,0,0,0,0,14,244,507,48.13%
3,ACAPULCO DE JUAREZ,77,C1,11,73,54,6,4,35,4,5,2,7,5,7,5,0,10,228,507,44.97%
3,ACAPULCO DE JUAREZ,78,B,10,40,31,2,5,11,0,1,0,2,1,3,0,0,2,108,240,45.00%
3,ACAPULCO DE JUAREZ,79,B,33,103,64,6,5,33,2,9,3,1,2,4,3,0,28,296,679,43.59%
3,ACAPULCO DE JUAREZ,80,B,30,114,65,5,9,45,5,6,2,6,0,2,5,0,23,317,681,46.55%
3,ACAPULCO DE JUAREZ,80,C1,17,121,96,12,10,43,2,14,1,10,4,4,3,0,11,348,681,51.10%
3,ACAPULCO DE JUAREZ,81,B,19,77,39,3,6,26,1,11,0,3,1,3,2,0,8,199,521,38.20%
3,ACAPULCO DE JUAREZ,81,C1,30,89,36,2,3,24,3,8,1,4,0,3,3,0,3,209,520,40.19%
3,ACAPULCO DE JUAREZ,81,S1,26,195,67,3,7,32,5,12,0,2,1,0,0,0,14,364,0,#DIV/0!
3,ACAPULCO DE JUAREZ,84,B,33,51,43,2,8,16,4,19,3,1,0,2,2,0,3,187,492,38.01%
3,ACAPULCO DE JUAREZ,95,B,18,112,57,13,7,21,2,4,3,4,0,4,3,0,20,268,520,51.54%
3,ACAPULCO DE JUAREZ,97,B,18,116,75,3,10,14,2,6,0,3,1,3,0,1,7,259,520,49.81%
3,ACAPULCO DE JUAREZ,97,C1,22,115,68,2,8,19,3,7,1,0,0,4,3,0,10,262,519,50.48%
3,ACAPULCO DE JUAREZ,198,B,16,75,67,5,9,24,4,7,0,1,2,3,6,0,0,219,595,36.81%
3,ACAPULCO DE JUAREZ,198,C1,21,106,42,7,8,6,6,14,0,3,3,0,3,0,12,231,594,38.89%
3,ACAPULCO DE JUAREZ,198,C2,21,109,50,3,5,16,2,11,1,3,1,5,2,0,8,237,594,39.90%
3,ACAPULCO DE JUAREZ,198,C3,21,94,48,7,11,6,5,13,1,4,1,4,2,0,11,228,594,38.38%
3,ACAPULCO DE JUAREZ,216,B,26,81,69,4,7,16,4,8,1,1,0,3,5,1,22,248,577,42.98%
3,ACAPULCO DE JUAREZ,216,C1,23,77,55,5,21,16,5,2,0,3,3,3,4,0,14,231,576,40.10%
3,ACAPULCO DE JUAREZ,216,C2,18,84,59,4,21,26,6,8,1,4,1,3,2,0,13,250,576,43.40%
3,ACAPULCO DE JUAREZ,217,B,13,130,60,6,10,46,3,16,1,4,2,4,3,0,13,311,723,43.02%
3,ACAPULCO DE JUAREZ,217,C1,21,98,69,8,16,36,6,7,4,3,5,1,1,0,19,294,722,40.72%
3,ACAPULCO DE JUAREZ,217,C2,21,116,63,1,14,34,3,14,2,3,5,2,2,0,18,298,722,41.27%
3,ACAPULCO DE JUAREZ,218,B,22,102,68,0,0,20,6,8,3,3,0,0,0,0,18,250,545,45.87%
3,ACAPULCO DE JUAREZ,218,C1,21,65,81,4,16,31,5,11,3,1,4,1,4,0,18,265,544,48.71%
3,ACAPULCO DE JUAREZ,219,B,23,84,79,0,0,23,9,2,0,5,2,0,0,0,14,241,548,43.98%
3,ACAPULCO DE JUAREZ,219,C1,13,78,71,3,10,16,9,4,0,6,2,88,74,0,9,383,547,70.02%
3,ACAPULCO DE JUAREZ,219,C2,17,54,66,8,11,20,3,5,0,1,0,5,3,0,21,214,547,39.12%
3,ACAPULCO DE JUAREZ,220,B,27,99,93,10,4,21,7,5,0,3,6,0,6,0,11,292,619,47.17%
3,ACAPULCO DE JUAREZ,220,C1,27,100,68,8,8,23,6,9,3,3,2,2,5,0,17,281,619,45.40%
3,ACAPULCO DE JUAREZ,237,B,35,91,73,3,2,23,2,8,2,3,0,4,0,0,6,252,479,52.61%
3,ACAPULCO DE JUAREZ,237,C1,29,93,52,5,6,16,3,10,1,2,1,0,1,0,10,229,478,47.91%
3,ACAPULCO DE JUAREZ,238,B,18,68,36,6,3,27,2,8,1,1,2,5,4,0,10,191,411,46.47%
3,ACAPULCO DE JUAREZ,238,C1,16,70,46,0,7,14,7,9,4,1,2,0,0,0,11,187,410,45.61%
3,ACAPULCO DE JUAREZ,239,B,17,88,86,0,0,26,5,6,2,0,2,0,0,0,10,242,606,39.93%
3,ACAPULCO DE JUAREZ,239,C1,,,,,,,,,,,,,,,,0,605,0.00%
3,ACAPULCO DE JUAREZ,240,B,31,113,51,4,14,20,12,5,0,1,1,4,2,0,9,267,559,47.76%
3,ACAPULCO DE JUAREZ,240,C1,34,81,58,6,17,28,11,13,0,2,4,2,1,0,10,267,558,47.85%
3,ACAPULCO DE JUAREZ,241,B,17,64,68,2,5,8,1,12,0,5,2,4,6,0,9,203,534,38.01%
3,ACAPULCO DE JUAREZ,241,C1,14,87,76,4,9,13,2,5,1,3,1,3,8,0,11,237,534,44.38%
3,ACAPULCO DE JUAREZ,242,B,18,83,50,5,4,9,1,7,0,0,2,4,5,0,10,198,465,42.58%
3,ACAPULCO DE JUAREZ,242,C1,27,110,56,3,4,15,5,5,2,0,0,5,6,1,8,247,465,53.12%
3,ACAPULCO DE JUAREZ,243,B,23,89,96,8,11,11,4,9,1,2,5,5,1,0,9,274,613,44.70%
3,ACAPULCO DE JUAREZ,243,C1,23,99,84,7,10,19,0,7,1,3,3,2,5,0,9,272,613,44.37%
3,ACAPULCO DE JUAREZ,243,C2,21,77,83,5,3,30,2,13,0,3,3,0,0,0,13,253,613,41.27%
3,ACAPULCO DE JUAREZ,243,C3,21,110,94,9,4,14,4,15,0,3,0,1,4,0,22,301,613,49.10%
3,ACAPULCO DE JUAREZ,244,B,14,118,74,9,4,15,5,5,0,7,3,3,4,0,22,283,581,48.71%
3,ACAPULCO DE JUAREZ,244,C1,16,109,67,5,7,27,3,6,0,7,0,6,4,0,10,267,580,46.03%
3,ACAPULCO DE JUAREZ,244,C2,18,101,77,8,3,18,4,4,2,1,2,3,4,0,15,260,580,44.83%
3,ACAPULCO DE JUAREZ,248,B,9,0,0,0,0,35,2,5,0,0,0,92,69,0,11,223,473,47.15%
3,ACAPULCO DE JUAREZ,248,C1,19,88,40,5,5,55,2,4,0,0,1,5,2,0,7,233,472,49.36%
3,ACAPULCO DE JUAREZ,249,B,18,52,67,13,5,26,7,8,1,0,1,1,3,0,0,202,424,47.64%
3,ACAPULCO DE JUAREZ,249,C1,13,66,59,13,2,18,5,8,1,1,3,1,5,1,12,208,424,49.06%
3,ACAPULCO DE JUAREZ,250,B,25,64,67,0,0,25,4,6,1,0,0,0,0,0,12,204,447,45.64%
3,ACAPULCO DE JUAREZ,250,C1,16,77,58,5,11,17,4,6,3,1,0,3,6,1,10,218,446,48.88%
3,ACAPULCO DE JUAREZ,253,B,22,89,67,0,0,24,3,6,4,2,3,0,0,0,10,230,460,50.00%
3,ACAPULCO DE JUAREZ,253,C1,22,88,61,1,7,22,0,8,2,3,1,0,0,0,17,232,459,50.54%
3,ACAPULCO DE JUAREZ,254,B,19,104,62,7,9,31,4,11,1,0,2,2,2,0,14,268,549,48.82%
3,ACAPULCO DE JUAREZ,254,C1,21,97,67,11,8,27,7,18,2,6,1,0,0,0,9,274,549,49.91%
3,ACAPULCO DE JUAREZ,254,C2,16,102,79,0,0,34,8,10,1,1,1,0,0,0,12,264,549,48.09%
3,ACAPULCO DE JUAREZ,255,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0.00%
3,ACAPULCO DE JUAREZ,255,C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0.00%
3,ACAPULCO DE JUAREZ,255,C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0.00%
3,ACAPULCO DE JUAREZ,256,B,32,104,50,7,6,35,7,16,2,4,1,5,3,0,15,287,677,42.39%
3,ACAPULCO DE JUAREZ,256,C1,21,109,59,8,11,21,3,17,1,1,4,8,4,0,16,283,677,41.80%
3,ACAPULCO DE JUAREZ,256,C2,29,128,53,14,9,32,8,11,2,3,8,5,2,0,14,318,676,47.04%
3,ACAPULCO DE JUAREZ,256,C3,22,109,62,6,5,33,7,11,1,6,5,12,5,0,20,304,676,44.97%
3,ACAPULCO DE JUAREZ,256,C4,26,98,66,1,11,26,2,11,2,4,1,5,3,1,13,270,676,39.94%
3,ACAPULCO DE JUAREZ,256,C5,24,119,51,5,7,41,5,16,4,1,3,2,2,0,17,297,676,43.93%
3,ACAPULCO DE JUAREZ,256,C6,28,105,2,0,0,30,1,15,1,5,3,0,0,0,17,207,676,30.62%
3,ACAPULCO DE JUAREZ,257,B,25,88,72,17,7,19,4,18,2,7,6,1,4,0,6,276,602,45.85%
3,ACAPULCO DE JUAREZ,257,C1,22,86,60,7,6,26,5,10,1,3,15,3,2,0,9,255,601,42.43%
3,ACAPULCO DE JUAREZ,257,C2,18,130,80,0,0,20,4,11,1,4,9,0,0,0,9,286,601,47.59%
3,ACAPULCO DE JUAREZ,258,B,17,63,58,3,4,21,4,0,9,5,4,0,4,0,8,200,469,42.64%
3,ACAPULCO DE JUAREZ,258,C1,12,61,66,9,2,22,7,13,1,4,1,2,3,0,9,212,469,45.20%
3,ACAPULCO DE JUAREZ,259,B,16,111,85,8,12,11,9,9,1,3,1,4,6,0,6,282,529,53.31%
3,ACAPULCO DE JUAREZ,259,C1,20,89,79,5,1,19,6,7,0,2,3,1,5,0,17,254,528,48.11%
3,ACAPULCO DE JUAREZ,260,B,15,73,71,3,9,13,5,8,2,1,2,5,2,0,9,218,513,42.50%
3,ACAPULCO DE JUAREZ,260,C1,18,85,42,4,8,22,7,11,4,0,0,0,0,0,12,213,512,41.60%
3,ACAPULCO DE JUAREZ,261,B,22,69,56,3,7,16,6,14,1,2,3,5,3,1,13,221,504,43.85%
3,ACAPULCO DE JUAREZ,261,C1,20,75,44,4,6,22,3,12,1,3,1,2,1,0,17,211,504,41.87%
3,ACAPULCO DE JUAREZ,261,C2,20,64,42,1,4,21,4,14,1,5,1,1,1,0,14,193,504,38.29%
3,ACAPULCO DE JUAREZ,261,S1,16,220,82,10,10,26,1,3,1,4,1,6,6,2,14,402,0,#DIV/0!
3,ACAPULCO DE JUAREZ,262,B,32,90,73,0,0,25,8,19,1,2,4,0,0,0,21,275,620,44.35%
3,ACAPULCO DE JUAREZ,262,C1,20,105,62,7,10,20,7,16,1,5,0,4,1,0,15,273,619,44.10%
3,ACAPULCO DE JUAREZ,262,C2,24,101,81,4,11,16,7,16,1,4,3,6,3,0,14,291,619,47.01%
3,ACAPULCO DE JUAREZ,262,C3,6,97,71,5,8,27,3,7,2,3,1,7,2,0,9,248,619,40.06%
3,ACAPULCO DE JUAREZ,263,B,21,133,55,9,8,17,9,6,0,4,2,6,5,0,15,290,565,51.33%
3,ACAPULCO DE JUAREZ,263,C1,22,115,66,2,11,13,9,9,1,2,2,8,1,0,20,281,565,49.73%
3,ACAPULCO DE JUAREZ,263,C2,24,141,64,4,3,11,6,9,2,6,2,9,4,0,17,302,564,53.55%
3,ACAPULCO DE JUAREZ,268,B,28,127,53,9,5,24,5,10,0,6,4,6,2,0,17,296,613,48.29%
3,ACAPULCO DE JUAREZ,268,C1,28,116,63,10,6,24,6,10,0,6,4,2,5,0,9,289,612,47.22%
3,ACAPULCO DE JUAREZ,269,B,29,77,56,6,4,18,4,9,0,2,2,1,4,1,8,221,473,46.72%
3,ACAPULCO DE JUAREZ,269,C1,27,77,34,8,7,17,6,3,4,2,1,0,1,1,8,196,473,41.44%
3,ACAPULCO DE JUAREZ,270,B,48,121,60,2,7,31,1,11,1,8,1,0,0,2,8,301,657,45.81%
3,ACAPULCO DE JUAREZ,270,C1,41,99,55,4,8,20,5,15,1,6,4,1,6,0,15,280,656,42.68%
3,ACAPULCO DE JUAREZ,271,B,25,108,44,5,10,10,9,8,2,2,2,3,4,0,12,244,448,54.46%
3,ACAPULCO DE JUAREZ,271,C1,26,76,68,3,4,19,5,6,0,0,0,3,4,0,13,227,447,50.78%
3,ACAPULCO DE JUAREZ,272,B,32,129,85,0,8,35,4,10,2,6,1,7,9,0,16,344,687,50.07%
3,ACAPULCO DE JUAREZ,272,C1,44,124,74,6,18,16,9,16,0,2,5,7,4,0,13,338,686,49.27%
3,ACAPULCO DE JUAREZ,273,B,16,116,73,5,10,27,3,19,4,3,1,8,4,0,7,296,613,48.29%
3,ACAPULCO DE JUAREZ,273,C1,9,109,81,6,8,22,5,11,4,2,1,3,5,1,11,278,612,45.42%
3,ACAPULCO DE JUAREZ,274,B,37,122,82,9,10,41,5,14,3,7,1,0,0,0,10,341,707,48.23%
3,ACAPULCO DE JUAREZ,274,C1,33,121,88,11,3,33,6,18,4,7,0,6,8,3,14,355,707,50.21%
3,ACAPULCO DE JUAREZ,275,B,30,93,38,4,5,17,4,5,2,1,2,2,1,0,7,211,434,48.62%
3,ACAPULCO DE JUAREZ,275,C1,23,68,57,3,8,20,3,14,1,6,1,2,1,1,4,212,433,48.96%
3,ACAPULCO DE JUAREZ,276,B,40,74,57,1,6,43,3,9,2,2,2,0,4,0,8,251,551,45.55%
3,ACAPULCO DE JUAREZ,276,C1,39,89,49,5,6,26,2,8,2,2,0,3,2,0,8,241,550,43.82%
3,ACAPULCO DE JUAREZ,276,S1,27,557,72,13,14,21,5,8,0,1,1,5,0,0,15,739,0,#DIV/0!
3,ACAPULCO DE JUAREZ,276,S2,31,507,94,9,16,22,7,17,3,6,2,5,3,0,20,742,0,#DIV/0!
3,ACAPULCO DE JUAREZ,277,B,41,106,69,8,20,17,16,5,1,1,1,4,3,0,14,306,558,54.84%
3,ACAPULCO DE JUAREZ,277,C1,19,97,66,0,28,31,10,3,1,3,2,0,0,0,13,273,558,48.92%
