ID_DISTRITO_LOCAL,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,PNA,MORENA,PH,PES,PPG,PRI_PVEM,PRD_PT,NUM_VOTOS_CAN_NREG,VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,"Participación
Ciudadana"
22,IGUALA DE LA INDEPENDENCIA,1524,C1,3,102,51,12,11,33,16,25,3,10,3,1,,,15,285,674,42.28%
22,IGUALA DE LA INDEPENDENCIA,1525,B,2,81,65,20,7,53,4,19,1,22,2,3,,,20,299,736,40.63%
22,IGUALA DE LA INDEPENDENCIA,1526,B,10,92,41,13,13,39,9,19,1,22,3,2,,0,16,280,556,50.36%
22,IGUALA DE LA INDEPENDENCIA,1526,C1,10,109,42,10,10,52,6,27,7,17,4,2,,1,14,311,555,56.04%
22,IGUALA DE LA INDEPENDENCIA,1527,B,7,116,56,11,8,44,9,28,3,8,5,5,,0,28,328,684,47.95%
22,IGUALA DE LA INDEPENDENCIA,1527,C1,14,131,42,11,19,37,9,24,3,10,5,,,,29,334,684,48.83%
22,IGUALA DE LA INDEPENDENCIA,1528,B,5,79,36,6,14,36,11,16,1,11,5,2,,,10,232,508,45.67%
22,IGUALA DE LA INDEPENDENCIA,1528,C1,7,104,30,9,16,31,8,6,3,13,2,5,,1,12,247,507,48.72%
22,IGUALA DE LA INDEPENDENCIA,1528,S1,1,14,13,1,1,7,2,2,1,2,1,0,,,0,45,0,#DIV/0!
22,IGUALA DE LA INDEPENDENCIA,1529,B,5,114,72,8,12,47,11,27,4,14,4,3,,,24,345,714,48.32%
22,IGUALA DE LA INDEPENDENCIA,1530,B,0,95,54,8,14,66,4,26,2,18,2,6,,0,21,316,719,43.95%
22,IGUALA DE LA INDEPENDENCIA,1531,B,6,69,55,18,4,21,10,20,4,11,5,2,,,10,235,538,43.68%
22,IGUALA DE LA INDEPENDENCIA,1531,C1,3,87,37,8,12,27,8,19,5,16,3,2,0,,12,239,537,44.51%
22,IGUALA DE LA INDEPENDENCIA,1532,B,8,88,75,16,13,22,7,23,5,5,5,1,,,13,281,705,39.86%
22,IGUALA DE LA INDEPENDENCIA,1532,C1,4,86,60,16,13,42,12,27,3,14,2,2,,,17,298,704,42.33%
22,IGUALA DE LA INDEPENDENCIA,1533,B,6,90,65,10,9,45,2,17,5,13,1,5,,2,28,298,656,45.43%
22,IGUALA DE LA INDEPENDENCIA,1533,C1,6,76,68,9,14,43,3,20,2,8,7,0,,,21,277,655,42.29%
22,IGUALA DE LA INDEPENDENCIA,1534,B,1,81,45,16,9,30,4,10,5,6,3,1,,,17,228,560,40.71%
22,IGUALA DE LA INDEPENDENCIA,1534,C1,5,103,68,11,19,24,14,19,3,19,6,1,,,28,320,560,57.14%
22,IGUALA DE LA INDEPENDENCIA,1534,C2,3,80,33,12,12,26,5,11,3,11,1,3,,1,11,212,559,37.92%
22,IGUALA DE LA INDEPENDENCIA,1535,B,5,103,68,11,19,24,14,19,3,19,6,1,,0,28,320,718,44.57%
22,IGUALA DE LA INDEPENDENCIA,1535,C1,4,106,42,11,12,49,16,19,5,22,4,1,,0,15,306,717,42.68%
22,IGUALA DE LA INDEPENDENCIA,1536,B,5,82,44,13,29,39,4,12,1,11,3,2,,,13,258,566,45.58%
22,IGUALA DE LA INDEPENDENCIA,1536,C1,7,82,30,9,12,24,3,11,4,20,3,,,,13,218,566,38.52%
22,IGUALA DE LA INDEPENDENCIA,1536,C2,4,83,34,10,12,31,4,9,2,19,1,,,,10,219,566,38.69%
22,IGUALA DE LA INDEPENDENCIA,1537,B,1,83,33,16,25,53,1,9,2,15,5,6,,0,16,265,602,44.02%
22,IGUALA DE LA INDEPENDENCIA,1537,C1,3,79,43,17,19,61,3,13,1,15,0,2,,1,15,272,602,45.18%
22,IGUALA DE LA INDEPENDENCIA,1538,B,7,59,38,27,7,23,4,21,3,7,2,2,0,,18,218,630,34.60%
22,IGUALA DE LA INDEPENDENCIA,1538,C1,7,76,44,39,10,23,4,18,5,11,2,,,,,239,629,38.00%
22,IGUALA DE LA INDEPENDENCIA,1539,B,2,62,85,9,13,41,5,19,5,8,4,8,,,20,281,690,40.72%
22,IGUALA DE LA INDEPENDENCIA,1539,C1,3,80,89,16,12,34,9,29,2,9,6,3,,,20,312,690,45.22%
22,IGUALA DE LA INDEPENDENCIA,1539,C2,1,78,95,12,17,31,7,20,1,14,4,9,,,9,298,690,43.19%
22,IGUALA DE LA INDEPENDENCIA,1539,C3,2,90,101,11,14,17,4,19,1,14,2,2,,0,14,291,689,42.24%
22,IGUALA DE LA INDEPENDENCIA,1539,C4,4,66,104,12,9,20,10,22,2,9,4,8,,,19,289,689,41.94%
22,IGUALA DE LA INDEPENDENCIA,1539,C5,1,96,89,15,13,25,6,12,1,12,2,11,,,24,307,689,44.56%
22,IGUALA DE LA INDEPENDENCIA,1540,B,5,38,28,11,7,29,13,10,2,13,0,0,,0,8,164,424,38.68%
22,IGUALA DE LA INDEPENDENCIA,1540,C1,7,36,50,10,10,8,6,11,2,10,2,1,,,11,164,423,38.77%
22,IGUALA DE LA INDEPENDENCIA,1541,B,2,70,34,7,10,24,11,19,3,18,4,1,,,8,211,497,42.45%
22,IGUALA DE LA INDEPENDENCIA,1541,C1,9,82,22,5,12,31,17,18,4,11,3,2,,,14,230,496,46.37%
22,IGUALA DE LA INDEPENDENCIA,1542,B,3,71,87,12,15,36,7,13,3,20,2,5,,0,16,290,715,40.56%
22,IGUALA DE LA INDEPENDENCIA,1542,C1,5,58,74,11,17,43,3,7,2,17,1,5,,,14,257,715,35.94%
22,IGUALA DE LA INDEPENDENCIA,1544,B,4,93,19,4,8,19,9,5,7,8,3,5,,,11,195,406,48.03%
22,IGUALA DE LA INDEPENDENCIA,1544,C1,55,88,14,5,3,22,3,7,3,3,1,5,,,10,219,405,54.07%
22,IGUALA DE LA INDEPENDENCIA,1546,B,4,70,54,10,24,12,8,6,3,12,1,0,,0,17,221,602,36.71%
22,IGUALA DE LA INDEPENDENCIA,1546,C1,2,74,61,17,19,11,8,5,2,11,0,2,0,,9,221,602,36.71%
22,IGUALA DE LA INDEPENDENCIA,1546,C2,1,68,46,9,29,16,8,0,6,9,2,4,,0,13,211,601,35.11%
22,IGUALA DE LA INDEPENDENCIA,1548,B,3,97,15,6,12,11,4,4,1,5,2,3,,0,7,170,318,53.46%
22,IGUALA DE LA INDEPENDENCIA,1549,B,5,129,97,3,8,11,3,2,0,7,3,4,,0,6,278,561,49.55%
22,IGUALA DE LA INDEPENDENCIA,1550,B,12,108,32,4,15,55,14,20,0,13,3,1,,,19,296,624,47.44%
22,IGUALA DE LA INDEPENDENCIA,1550,C1,3,128,79,6,32,16,1,3,0,5,0,7,,0,21,301,624,48.24%
22,IGUALA DE LA INDEPENDENCIA,1551,B,1,56,39,7,12,28,14,16,0,19,2,2,,,21,217,514,42.22%
22,IGUALA DE LA INDEPENDENCIA,1553,B,,153,42,,,4,2,10,,,,,,,3,214,423,50.59%
22,IGUALA DE LA INDEPENDENCIA,1556,B,1,74,5,1,6,1,0,3,0,1,0,7,,0,6,105,232,45.26%
23,ATENANGO DEL RIO,553,B,9,101,88,24,9,101,10,16,4,0,3,1,,0,14,380,512,74.22%
23,ATENANGO DEL RIO,553,C1,6,115,89,19,3,69,9,24,3,2,5,2,,0,25,371,512,72.46%
23,ATENANGO DEL RIO,554,B,3,87,89,21,3,145,16,9,2,0,3,1,0,0,21,400,551,72.60%
23,ATENANGO DEL RIO,554,C1,2,117,100,29,4,117,9,14,2,0,2,1,,0,14,411,550,74.73%
23,ATENANGO DEL RIO,555,B,0,229,39,16,3,38,1,0,,,,5,,,7,338,495,68.28%
23,ATENANGO DEL RIO,556,B,2,99,88,11,2,84,1,7,1,0,0,3,,0,9,307,416,73.80%
23,ATENANGO DEL RIO,557,B,1,89,90,18,7,16,2,1,,,2,1,,,8,235,393,59.80%
23,ATENANGO DEL RIO,559,B,,70,59,19,2,44,3,3,1,,1,,,,5,207,268,77.24%
23,ATENANGO DEL RIO,560,B,3,116,130,37,1,102,2,22,2,1,1,1,,,16,434,646,67.18%
23,ATENANGO DEL RIO,561,B,1,160,138,47,3,77,2,1,1,,,,,,23,453,636,71.23%
23,ATENANGO DEL RIO,562,B,2,73,102,5,,39,1,4,2,,1,2,,,11,242,404,59.90%
23,ATENANGO DEL RIO,562,C1,2,93,96,10,2,41,7,4,2,,1,,,,9,267,404,66.09%
23,ATENANGO DEL RIO,563,B,2,93,88,23,5,115,17,11,,1,1,3,,,23,382,531,71.94%
23,BUENAVISTA DE CUELLAR,778,B,68,115,65,68,53,32,4,14,1,2,2,8,,,21,453,693,65.37%
23,BUENAVISTA DE CUELLAR,778,C1,64,133,75,89,43,25,5,9,3,5,2,8,,,13,474,692,68.50%
23,BUENAVISTA DE CUELLAR,779,B,54,136,65,49,44,16,5,18,,1,3,3,,1,16,411,555,74.05%
23,BUENAVISTA DE CUELLAR,779,C1,56,141,66,37,46,10,6,18,2,5,3,4,,,11,405,555,72.97%
23,BUENAVISTA DE CUELLAR,780,B,94,135,56,36,58,17,2,41,2,3,2,5,,,10,461,643,71.70%
23,BUENAVISTA DE CUELLAR,780,C1,87,119,72,39,58,14,5,27,3,3,5,4,,,19,455,643,70.76%
23,BUENAVISTA DE CUELLAR,781,B,98,117,70,44,44,9,3,20,5,0,2,6,,,17,435,581,74.87%
23,BUENAVISTA DE CUELLAR,781,C1,82,116,77,41,32,30,3,21,1,5,2,3,,,11,424,580,73.10%
23,BUENAVISTA DE CUELLAR,781,C2,99,112,65,50,42,16,4,22,,2,7,3,,,12,434,580,74.83%
23,BUENAVISTA DE CUELLAR,782,B,53,62,79,33,46,5,0,26,,1,1,5,,,9,320,525,60.95%
23,BUENAVISTA DE CUELLAR,782,C1,43,89,88,47,35,3,4,19,,,3,7,,,13,351,525,66.86%
23,BUENAVISTA DE CUELLAR,783,B,38,60,79,31,30,3,6,11,3,,,5,,,5,271,395,68.61%
23,BUENAVISTA DE CUELLAR,783,C1,17,82,74,40,25,2,,14,2,4,,2,,,7,269,395,68.10%
23,BUENAVISTA DE CUELLAR,784,B,18,107,56,48,50,14,3,15,1,1,1,16,,,8,338,491,68.84%
23,BUENAVISTA DE CUELLAR,784,C1,11,99,29,69,30,29,3,26,2,2,1,10,,,17,328,490,66.94%
23,BUENAVISTA DE CUELLAR,785,B,40,69,119,70,14,20,2,21,1,,1,5,,,29,391,635,61.57%
23,BUENAVISTA DE CUELLAR,786,B,17,27,36,45,15,4,,7,,1,1,,,,2,155,184,84.24%
23,BUENAVISTA DE CUELLAR,787,B,10,51,16,18,26,36,3,4,1,1,1,3,,1,5,176,270,65.19%
23,BUENAVISTA DE CUELLAR,788,B,2,44,21,25,3,6,,1,,1,,2,,,6,111,153,72.55%
23,COPALILLO,858,B,,83,67,38,5,106,23,13,101,1,5,,,,27,469,612,76.63%
23,COPALILLO,858,C1,2,,75,55,,104,21,7,90,5,2,98,,,21,480,612,78.43%
23,COPALILLO,858,C2,1,79,67,64,3,94,22,6,101,,1,,,,32,470,611,76.92%
23,COPALILLO,858,C3,1,66,81,58,4,101,19,4,72,,3,2,,,18,429,611,70.21%
23,COPALILLO,858,E1,,35,36,76,,112,12,,7,1,0,,,,3,282,354,79.66%
23,COPALILLO,859,B,1,128,91,72,6,117,44,6,79,2,,2,,,25,573,730,78.49%
23,COPALILLO,859,C1,2,112,94,60,6,95,40,3,71,1,,2,,,37,523,730,71.64%
23,COPALILLO,859,C2,,132,83,80,6,95,44,13,75,,1,5,,,41,575,730,78.77%
23,COPALILLO,860,B,2,63,30,15,2,63,5,1,60,,,,,,15,256,308,83.12%
23,COPALILLO,861,B,,15,91,23,2,42,2,,17,,1,,,,27,220,289,76.12%
23,COPALILLO,862,B,4,116,28,121,10,52,33,2,43,,,1,,,12,422,546,77.29%
23,COPALILLO,862,C1,,125,40,87,2,49,49,1,30,,,1,,,20,404,545,74.13%
23,COPALILLO,862,E1,,34,55,22,,28,4,,25,1,1,,,,11,181,253,71.54%
23,COPALILLO,863,B,,22,59,98,2,44,9,11,11,,1,,,,9,266,343,77.55%
23,COPALILLO,864,B,2,30,69,74,1,24,18,,24,,2,,,,22,266,351,75.78%
23,COPALILLO,865,B,1,79,42,53,4,35,19,,79,,1,1,,,22,336,494,68.02%
23,COPALILLO,866,B,6,14,104,33,,55,7,1,29,,,,,,22,271,353,76.77%
23,COPALILLO,867,B,4,81,56,81,2,77,2,3,17,1,,,,,16,340,464,73.28%
23,COPALILLO,867,C1,6,92,47,96,1,67,2,4,21,,,1,,,30,367,463,79.27%
23,COPALILLO,867,E1,4,5,86,55,,53,6,3,55,,,,,,14,281,323,87.00%
23,HUITZUCO DE LOS FIGUEROA,1444,B,8,78,27,75,8,13,9,7,1,3,1,9,,1,17,257,487,52.77%
23,HUITZUCO DE LOS FIGUEROA,1444,C1,5,101,21,71,6,18,5,10,,,5,7,,,14,263,487,54.00%
23,HUITZUCO DE LOS FIGUEROA,1445,B,8,119,32,70,10,29,6,9,4,1,3,15,,,30,336,606,55.45%
23,HUITZUCO DE LOS FIGUEROA,1445,C1,13,98,43,91,4,18,7,8,3,1,3,12,,,23,324,605,53.55%
23,HUITZUCO DE LOS FIGUEROA,1445,S1,,12,8,13,,5,,1,1,1,,,,,1,42,0,#DIV/0!
23,HUITZUCO DE LOS FIGUEROA,1446,B,11,124,28,118,15,16,2,9,5,1,4,16,,2,,351,715,49.09%
23,HUITZUCO DE LOS FIGUEROA,1446,C1,11,102,25,134,10,25,7,4,2,,,10,,,10,340,714,47.62%
23,HUITZUCO DE LOS FIGUEROA,1447,B,5,85,27,43,15,22,6,3,1,1,3,7,,,14,232,427,54.33%
23,HUITZUCO DE LOS FIGUEROA,1447,C1,1,90,23,46,11,22,5,5,1,1,4,4,,,17,230,427,53.86%
23,HUITZUCO DE LOS FIGUEROA,1448,B,14,81,21,35,11,24,7,10,3,4,4,6,,,19,239,376,63.56%
23,HUITZUCO DE LOS FIGUEROA,1448,C1,6,80,24,44,10,27,4,8,3,2,4,6,,,17,235,375,62.67%
23,HUITZUCO DE LOS FIGUEROA,1449,B,10,123,30,120,14,30,9,17,3,,7,11,,,28,402,745,53.96%
23,HUITZUCO DE LOS FIGUEROA,1449,C1,11,120,49,89,9,26,17,19,5,9,7,17,,2,26,406,745,54.50%
23,HUITZUCO DE LOS FIGUEROA,1450,B,4,144,31,48,,32,14,3,3,5,1,,,,27,312,508,61.42%
23,HUITZUCO DE LOS FIGUEROA,1450,C1,11,127,35,62,4,20,15,9,5,4,4,4,,,21,321,508,63.19%
23,HUITZUCO DE LOS FIGUEROA,1451,B,6,86,25,50,5,23,7,8,,2,7,2,,,14,235,454,51.76%
23,HUITZUCO DE LOS FIGUEROA,1451,C1,15,84,15,63,5,26,16,10,3,3,3,2,,,20,265,453,58.50%
23,HUITZUCO DE LOS FIGUEROA,1452,B,16,85,26,62,3,16,10,5,,8,8,6,,,18,263,511,51.47%
23,HUITZUCO DE LOS FIGUEROA,1452,C1,4,107,23,84,5,23,9,8,2,1,3,5,,,17,291,510,57.06%
23,HUITZUCO DE LOS FIGUEROA,1453,B,7,65,30,91,9,21,3,7,1,2,2,,,,15,253,540,46.85%
23,HUITZUCO DE LOS FIGUEROA,1453,C1,4,66,31,6,73,25,12,14,,2,7,1,,,,241,539,44.71%
23,HUITZUCO DE LOS FIGUEROA,1454,B,10,114,54,80,8,21,4,15,1,3,4,9,,,20,343,668,51.35%
23,HUITZUCO DE LOS FIGUEROA,1454,C1,5,99,53,82,7,34,7,20,3,,3,5,,,19,337,668,50.45%
23,HUITZUCO DE LOS FIGUEROA,1454,C2,13,120,34,83,5,15,6,13,1,4,9,11,,,20,334,667,50.07%
23,HUITZUCO DE LOS FIGUEROA,1455,B,11,160,47,24,7,8,6,9,,,3,2,,,5,282,589,47.88%
23,HUITZUCO DE LOS FIGUEROA,1455,C1,10,132,33,24,13,14,8,11,1,2,3,7,,,9,267,589,45.33%
23,HUITZUCO DE LOS FIGUEROA,1456,B,6,200,58,,,8,10,15,2,3,,,,,13,315,679,46.39%
23,HUITZUCO DE LOS FIGUEROA,1457,B,2,37,7,28,2,,3,,,,1,,,,4,84,112,75.00%
23,HUITZUCO DE LOS FIGUEROA,1458,B,8,63,15,23,13,16,5,2,,,2,6,,,9,162,389,41.65%
23,HUITZUCO DE LOS FIGUEROA,1458,C1,9,102,12,17,13,4,3,2,2,,1,6,,,13,184,389,47.30%
23,HUITZUCO DE LOS FIGUEROA,1459,B,26,155,25,69,,14,2,7,1,3,8,,,,14,324,540,60.00%
23,HUITZUCO DE LOS FIGUEROA,1460,B,1,101,16,82,4,48,4,9,,,,1,,,15,281,491,57.23%
23,HUITZUCO DE LOS FIGUEROA,1461,B,,22,3,27,2,14,1,1,,,,,,,,70,111,63.06%
23,HUITZUCO DE LOS FIGUEROA,1462,B,4,96,15,30,4,5,1,7,2,,2,7,,,11,184,660,27.88%
23,HUITZUCO DE LOS FIGUEROA,1463,B,3,75,7,50,4,3,3,3,2,,1,2,,2,3,158,527,29.98%
23,HUITZUCO DE LOS FIGUEROA,1463,C1,4,61,12,43,1,5,,8,1,1,2,3,,,6,147,526,27.95%
23,HUITZUCO DE LOS FIGUEROA,1464,B,6,132,30,34,12,21,6,29,,1,2,5,,,5,283,535,52.90%
23,HUITZUCO DE LOS FIGUEROA,1464,C1,12,104,25,53,10,20,8,24,,3,1,3,,,12,275,535,51.40%
23,HUITZUCO DE LOS FIGUEROA,1465,B,5,137,31,38,7,3,5,2,1,,1,13,,,13,256,467,54.82%
23,HUITZUCO DE LOS FIGUEROA,1465,C1,2,109,18,55,8,4,2,5,0,1,1,15,,,12,232,466,49.79%
23,HUITZUCO DE LOS FIGUEROA,1466,B,3,31,8,34,1,2,1,0,,,,4,,,1,85,155,54.84%
23,HUITZUCO DE LOS FIGUEROA,1467,B,9,37,14,48,2,20,,1,,20,1,,,,5,157,272,57.72%
23,HUITZUCO DE LOS FIGUEROA,1468,B,3,88,27,60,7,5,2,1,,1,,7,,,8,209,472,44.28%
23,HUITZUCO DE LOS FIGUEROA,1469,B,8,56,26,100,19,7,3,3,2,1,3,10,,,17,255,417,61.15%
23,HUITZUCO DE LOS FIGUEROA,1469,C1,8,65,30,22,11,2,2,4,1,1,4,19,,,,169,417,40.53%
23,HUITZUCO DE LOS FIGUEROA,1470,B,,24,30,4,2,31,,3,,,,6,,,1,101,213,47.42%
23,HUITZUCO DE LOS FIGUEROA,1471,B,2,52,22,30,3,10,,,,,,4,,,3,126,250,50.40%
23,HUITZUCO DE LOS FIGUEROA,1472,B,1,123,61,66,5,12,2,1,1,,,12,,,17,301,520,57.88%
23,HUITZUCO DE LOS FIGUEROA,1473,B,1,80,25,37,35,15,3,6,,,1,16,,,10,229,378,60.58%
23,HUITZUCO DE LOS FIGUEROA,1473,C1,2,86,22,22,34,11,1,1,1,,,5,,,8,193,377,51.19%
23,HUITZUCO DE LOS FIGUEROA,1474,B,13,141,67,38,5,40,,2,,2,,5,,,9,322,613,52.53%
23,HUITZUCO DE LOS FIGUEROA,1475,B,3,21,9,63,1,61,1,,,,,,,,17,176,261,67.43%
23,HUITZUCO DE LOS FIGUEROA,1476,B,2,32,8,22,1,47,1,,,,1,2,,,8,124,191,64.92%
23,HUITZUCO DE LOS FIGUEROA,1477,B,1,58,125,58,4,48,5,2,2,,,4,,,40,347,539,64.38%
23,HUITZUCO DE LOS FIGUEROA,1477,C1,1,56,94,44,5,70,3,,1,,,9,,,42,325,538,60.41%
23,HUITZUCO DE LOS FIGUEROA,1478,B,11,76,148,70,4,50,7,6,,,,11,,,28,411,674,60.98%
23,HUITZUCO DE LOS FIGUEROA,1478,C1,8,70,133,57,8,44,4,5,1,1,,5,,,,336,674,49.85%
23,HUITZUCO DE LOS FIGUEROA,1479,B,13,110,2,33,7,24,1,1,1,1,1,2,,,18,214,515,41.55%
23,HUITZUCO DE LOS FIGUEROA,1479,C1,17,103,6,33,8,15,2,2,,3,1,5,,,27,222,514,43.19%
23,IGUALA DE LA INDEPENDENCIA,1543,B,6,65,91,8,20,18,3,10,7,16,5,9,,,21,279,652,42.79%
23,IGUALA DE LA INDEPENDENCIA,1543,C1,2,76,74,5,26,10,6,10,5,19,4,4,,,17,258,652,39.57%
23,IGUALA DE LA INDEPENDENCIA,1543,C2,7,89,81,5,14,16,11,6,7,11,1,5,,5,20,278,651,42.70%
23,IGUALA DE LA INDEPENDENCIA,1543,C3,3,82,90,5,26,17,5,6,1,19,1,4,,3,16,278,651,42.70%
23,IGUALA DE LA INDEPENDENCIA,1545,B,6,91,46,7,18,8,11,3,,3,,1,,,11,205,383,53.52%
23,IGUALA DE LA INDEPENDENCIA,1547,B,3,123,73,3,4,12,1,12,,3,5,5,,,16,260,639,40.69%
23,IGUALA DE LA INDEPENDENCIA,1547,C1,5,107,115,,7,23,,7,1,2,4,,,,11,282,639,44.13%
23,IGUALA DE LA INDEPENDENCIA,1547,C2,6,113,81,2,9,24,1,9,1,5,,6,,,,257,638,40.28%
23,IGUALA DE LA INDEPENDENCIA,1552,B,3,122,62,8,9,25,9,13,3,8,,1,,1,8,272,617,44.08%
23,IGUALA DE LA INDEPENDENCIA,1554,B,1,82,28,,11,,1,0,,5,,5,,,5,138,274,50.36%
23,IGUALA DE LA INDEPENDENCIA,1555,B,2,48,55,4,5,2,2,6,0,4,,1,,,5,134,325,41.23%
23,IGUALA DE LA INDEPENDENCIA,1557,B,3,100,54,9,55,23,5,5,2,2,2,2,,,10,272,615,44.23%
23,IGUALA DE LA INDEPENDENCIA,1557,C1,7,97,51,10,56,25,1,8,1,12,4,3,,,20,295,614,48.05%
23,IGUALA DE LA INDEPENDENCIA,1558,B,3,79,44,,3,3,1,4,,11,1,1,,,2,152,379,40.11%
23,IGUALA DE LA INDEPENDENCIA,1558,C1,1,44,49,,2,1,5,2,5,13,3,3,,,2,130,379,34.30%
23,IGUALA DE LA INDEPENDENCIA,1559,B,2,136,125,1,2,7,5,6,1,27,,5,,,12,329,688,47.82%
23,IGUALA DE LA INDEPENDENCIA,1560,B,,70,63,1,10,4,2,5,4,7,2,4,,,6,178,384,46.35%
23,IGUALA DE LA INDEPENDENCIA,1560,C1,,52,80,3,7,7,,4,1,15,1,1,,,3,174,383,45.43%
23,IGUALA DE LA INDEPENDENCIA,1561,B,,32,8,,1,1,,,,,,,,,,42,110,38.18%
23,IGUALA DE LA INDEPENDENCIA,1562,B,1,97,23,3,2,40,2,14,,2,2,5,,,8,199,502,39.64%
23,IGUALA DE LA INDEPENDENCIA,1562,C1,,113,29,4,,54,2,10,1,2,,7,,,5,227,501,45.31%
23,IGUALA DE LA INDEPENDENCIA,1563,B,1,118,44,4,2,66,3,23,1,2,1,10,,,13,288,694,41.50%
23,IGUALA DE LA INDEPENDENCIA,1564,B,,108,43,1,3,66,2,8,1,4,2,6,,,11,255,671,38.00%
23,TEPECOACUILCO DE TRUJANO,2420,B,54,57,70,14,2,73,8,8,2,6,3,3,,,32,332,462,71.86%
23,TEPECOACUILCO DE TRUJANO,2420,C1,49,80,43,23,4,67,4,11,1,10,4,1,,,23,320,462,69.26%
23,TEPECOACUILCO DE TRUJANO,2421,B,110,132,30,21,6,83,11,19,4,5,6,,,,19,446,672,66.37%
23,TEPECOACUILCO DE TRUJANO,2421,C1,83,148,25,25,6,66,8,23,5,10,3,1,,2,22,427,671,63.64%
23,TEPECOACUILCO DE TRUJANO,2422,B,47,178,34,29,6,57,8,23,4,7,6,3,,,22,424,574,73.87%
23,TEPECOACUILCO DE TRUJANO,2423,B,68,181,40,33,6,70,7,19,3,6,3,,,,21,457,724,63.12%
23,TEPECOACUILCO DE TRUJANO,2423,C1,64,206,38,45,9,56,12,13,2,10,4,1,,,8,468,724,64.64%
23,TEPECOACUILCO DE TRUJANO,2424,B,53,160,43,53,4,83,2,16,,6,3,,,,23,446,741,60.19%
23,TEPECOACUILCO DE TRUJANO,2425,B,149,87,7,49,1,4,2,6,,1,1,,,,6,313,506,61.86%
23,TEPECOACUILCO DE TRUJANO,2425,C1,160,57,4,45,4,3,,8,1,1,,1,,,10,294,505,58.22%
23,TEPECOACUILCO DE TRUJANO,2426,B,94,171,15,18,,17,6,5,,3,2,2,,,15,348,504,69.05%
23,TEPECOACUILCO DE TRUJANO,2427,B,67,60,18,109,2,56,1,11,2,7,4,,,,9,346,483,71.64%
23,TEPECOACUILCO DE TRUJANO,2427,C1,60,52,35,86,5,44,1,20,2,7,3,,,,12,327,483,67.70%
23,TEPECOACUILCO DE TRUJANO,2428,B,116,52,1,16,3,30,1,1,,,,,,,,220,349,63.04%
23,TEPECOACUILCO DE TRUJANO,2429,B,35,183,14,75,3,52,7,15,1,8,3,,,,10,406,545,74.50%
23,TEPECOACUILCO DE TRUJANO,2430,B,50,84,9,40,2,57,,3,,5,3,,,,4,257,387,66.41%
23,TEPECOACUILCO DE TRUJANO,2430,C1,47,47,8,32,4,66,4,10,1,6,1,,,,2,228,387,58.91%
23,TEPECOACUILCO DE TRUJANO,2431,B,42,56,23,67,,149,1,11,,,,2,,,28,379,520,72.88%
23,TEPECOACUILCO DE TRUJANO,2432,B,37,14,22,45,3,30,,1,,2,1,,,,8,163,248,65.73%
23,TEPECOACUILCO DE TRUJANO,2433,B,68,105,11,56,2,55,1,,4,1,,1,,,13,317,552,57.43%
23,TEPECOACUILCO DE TRUJANO,2433,C1,95,76,7,49,4,47,1,7,7,3,1,4,,1,11,313,551,56.81%
23,TEPECOACUILCO DE TRUJANO,2434,B,130,85,21,39,1,45,10,8,4,3,2,1,,,22,371,601,61.73%
23,TEPECOACUILCO DE TRUJANO,2434,C1,134,70,29,28,6,44,5,6,4,3,1,1,,,25,356,600,59.33%
23,TEPECOACUILCO DE TRUJANO,2435,B,7,68,5,8,,9,1,4,2,,,,,,,104,146,71.23%
23,TEPECOACUILCO DE TRUJANO,2436,B,20,27,24,16,3,81,2,6,,,1,,,,12,192,316,60.76%
23,TEPECOACUILCO DE TRUJANO,2437,B,64,77,34,42,,83,8,35,,,,,,,20,363,607,59.80%
23,TEPECOACUILCO DE TRUJANO,2438,B,74,41,6,25,,54,,21,1,,3,,,,13,238,394,60.41%
23,TEPECOACUILCO DE TRUJANO,2438,C1,72,35,9,16,,63,3,14,,,,1,,,,213,394,54.06%
23,TEPECOACUILCO DE TRUJANO,2439,B,72,94,2,75,,41,2,17,1,,5,,,,11,320,501,63.87%
23,TEPECOACUILCO DE TRUJANO,2439,C1,47,84,8,86,,45,2,14,1,2,6,,,,13,308,501,61.48%
23,TEPECOACUILCO DE TRUJANO,2440,B,76,49,6,61,,54,3,6,,1,,,,,4,260,380,68.42%
23,TEPECOACUILCO DE TRUJANO,2441,B,26,56,44,38,4,18,1,1,,,1,7,,,17,213,300,71.00%
23,TEPECOACUILCO DE TRUJANO,2442,B,69,42,11,45,4,62,3,5,,3,3,,,,7,254,459,55.34%
23,TEPECOACUILCO DE TRUJANO,2442,C1,53,71,24,23,4,49,2,19,,,2,,,,,247,459,53.81%
23,TEPECOACUILCO DE TRUJANO,2443,B,166,78,19,51,3,35,3,6,1,1,3,1,,,13,380,564,67.38%
23,TEPECOACUILCO DE TRUJANO,2444,B,87,69,18,17,2,32,2,32,,,2,2,,,28,291,539,53.99%
23,TEPECOACUILCO DE TRUJANO,2444,C1,74,109,18,24,3,49,2,20,,1,2,2,,,8,312,538,57.99%
23,TEPECOACUILCO DE TRUJANO,2445,B,63,78,4,34,3,36,2,1,1,,1,,,,22,245,506,48.42%
23,TEPECOACUILCO DE TRUJANO,2445,C1,74,72,4,41,4,48,1,1,,1,,1,,,10,257,505,50.89%
