ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PPG,IHG,CG,PSM,PSG,CAND_IND3,CAND_IND6,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,MORENA_ES,PAN_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2008,B,1,0,B,1,10,168,2,1,1,0,15,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,201,0,19,220,331,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2009,B,1,0,B,1,8,123,5,0,1,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,152,0,5,157,260,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2010,B,1,0,B,3,13,178,2,7,4,1,37,4,0,0,0,0,0,0,0,2,1,0,0,1,0,0,253,0,17,270,380,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2011,B,1,0,B,2,5,92,0,0,2,1,17,0,0,0,0,0,14,0,0,1,1,0,0,0,0,0,135,0,9,144,219,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2012,B,1,0,B,1,60,105,6,1,2,2,6,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,190,0,17,207,382,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2013,B,1,0,B,4,15,77,5,2,2,0,17,2,1,0,0,0,18,0,0,2,0,0,0,0,1,0,146,0,13,159,447,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2014,B,1,0,B,3,15,124,3,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,28,181,427,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2014,C,1,0,C01,1,21,118,0,2,2,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,154,0,15,169,427,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2479,B,1,0,B,6,52,68,10,5,4,2,139,6,3,6,0,0,5,0,0,2,2,1,1,4,6,0,322,0,20,342,580,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2479,C,1,0,C01,3,65,63,7,7,6,4,144,10,2,3,0,11,3,0,0,0,0,0,0,0,0,0,328,0,24,352,580,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2479,C,2,0,C02,3,71,73,5,8,4,3,142,10,5,2,0,5,1,0,0,0,1,0,1,1,4,0,339,0,17,356,579,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2479,C,3,0,C03,3,54,71,7,1,5,4,157,6,4,5,1,2,0,0,0,0,0,0,0,9,0,0,329,0,34,363,579,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2480,B,1,0,B,2,110,72,5,1,6,3,189,10,0,2,1,1,1,0,0,1,1,0,0,5,4,0,414,0,21,435,602,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2480,C,1,0,C01,4,102,84,8,4,10,6,186,7,0,3,1,1,1,0,0,1,1,0,1,1,0,0,421,0,14,435,602,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2481,B,1,0,B,5,68,111,4,12,7,4,216,19,2,2,3,7,4,0,0,1,1,0,0,2,0,0,468,1,18,487,750,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2481,C,1,0,C01,4,59,108,7,4,4,3,236,18,3,2,3,3,1,0,0,0,0,0,0,0,0,0,455,0,26,481,750,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2481,C,2,0,C02,6,77,123,7,8,5,3,179,12,7,4,0,9,1,0,0,0,0,0,0,3,1,0,445,0,32,477,749,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2481,C,3,0,C03,6,79,113,10,9,5,2,229,12,2,3,1,4,2,0,0,0,2,0,0,0,1,0,480,1,37,518,749,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2482,B,1,0,B,3,57,67,4,3,3,1,114,15,0,3,0,2,1,0,0,0,1,0,0,0,0,0,274,0,18,292,427,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2482,C,1,0,C01,6,43,71,6,6,6,1,142,5,0,1,0,7,1,0,0,0,0,0,0,2,0,0,297,0,13,310,427,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2483,B,1,0,B,4,62,65,2,4,2,3,135,0,1,1,1,0,0,0,0,1,0,0,1,3,2,0,287,0,12,299,424,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2483,C,1,0,C01,1,52,58,6,0,3,2,135,4,1,0,0,0,1,0,0,0,1,0,0,3,5,0,272,2,17,291,424,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2484,B,1,0,B,1,72,69,4,3,1,1,152,3,3,0,3,2,0,0,0,0,1,0,0,1,2,0,318,0,12,330,524,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2484,C,1,0,C01,8,63,66,8,3,4,3,170,8,6,0,0,4,0,0,0,0,0,0,1,1,2,0,347,0,16,363,524,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2484,S,1,0,SMR01,10,35,52,4,8,7,1,265,9,4,2,2,2,0,0,0,1,0,0,0,1,7,0,410,2,20,432,0,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2485,B,1,0,B,1,60,83,8,6,4,3,176,2,2,5,0,4,0,0,0,0,0,0,0,2,5,0,361,1,17,379,608,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2485,C,1,0,C01,4,71,68,8,5,3,1,165,7,1,4,1,5,1,0,0,3,1,0,0,7,1,0,356,1,24,381,608,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2485,C,2,0,C02,4,54,78,4,4,6,0,172,4,3,15,0,3,2,0,0,1,0,0,0,3,3,0,356,0,30,386,607,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2485,C,3,0,C03,2,52,62,6,4,2,3,161,14,2,10,1,1,2,0,0,1,1,0,1,2,3,0,330,0,23,353,607,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2486,B,1,0,B,4,56,72,6,2,5,1,155,2,1,8,1,5,2,0,0,1,0,0,0,3,5,0,329,1,15,345,539,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2486,C,1,0,C01,2,61,82,4,3,1,3,159,6,2,7,0,8,2,0,0,0,0,0,0,3,1,0,344,0,20,364,539,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2487,B,1,0,B,1,53,89,10,4,5,0,115,4,0,1,1,2,0,0,0,1,0,0,0,1,4,0,291,0,25,316,404,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2487,C,1,0,C01,8,44,82,14,4,5,1,107,6,0,0,1,1,1,0,0,1,0,0,0,2,3,0,280,0,15,295,404,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2488,B,1,0,B,1,43,88,7,7,8,4,199,7,1,3,0,22,2,0,0,1,1,0,0,0,0,0,394,1,20,415,608,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2488,C,1,0,C01,4,56,96,9,2,2,0,155,5,0,4,0,20,0,0,0,0,1,0,0,1,0,0,355,1,24,380,608,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2489,B,1,0,B,5,49,62,3,5,4,2,208,5,0,5,1,2,2,0,0,1,0,1,1,2,1,0,359,0,16,375,531,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2489,C,1,0,C01,7,42,61,7,2,6,5,204,6,2,4,0,0,2,0,0,0,0,0,0,0,0,0,348,0,18,366,531,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2490,B,1,0,B,3,43,66,8,7,2,6,190,6,0,1,1,3,1,0,0,0,0,0,0,0,0,0,337,0,15,352,511,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2490,C,1,0,C01,0,52,55,6,8,3,4,173,4,0,2,0,1,2,0,0,1,0,0,0,0,4,0,315,0,17,332,510,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2490,C,2,0,C02,5,36,50,5,10,1,1,192,4,3,3,0,3,2,0,0,2,0,0,0,2,1,0,320,0,24,344,510,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2491,B,1,0,B,4,38,96,6,6,5,0,172,6,4,0,0,8,0,0,0,0,0,0,2,0,0,0,347,0,20,367,497,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2491,C,1,0,C01,4,38,86,6,6,6,0,170,6,4,0,0,8,0,0,0,0,0,0,2,1,3,0,340,0,15,355,496,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2492,B,1,0,B,0,155,94,0,0,0,0,54,18,0,0,25,2,1,0,0,0,0,0,0,0,0,0,349,0,33,382,553,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2492,C,1,0,C01,4,129,73,21,6,2,0,72,17,1,0,7,2,1,0,0,0,1,0,1,12,2,0,351,0,13,364,553,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2492,C,2,0,C02,8,120,66,13,3,2,1,80,23,2,1,11,8,0,0,0,0,2,0,0,13,2,0,355,0,27,382,552,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2493,B,1,0,B,4,97,83,13,7,8,2,80,22,1,1,4,2,2,0,0,1,0,0,3,6,4,0,340,0,35,375,549,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2493,C,1,0,C01,5,91,84,12,6,5,4,92,20,4,0,6,4,0,0,0,1,0,0,0,11,3,0,348,0,37,385,549,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2494,B,1,0,B,5,119,140,10,4,3,2,62,29,1,2,6,2,1,0,0,2,2,0,0,14,6,0,410,0,50,460,695,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2494,C,1,0,C01,5,107,137,10,7,7,2,77,26,7,0,4,1,0,0,0,1,0,0,0,7,4,0,402,0,46,448,695,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2495,B,1,0,B,4,138,105,11,10,4,3,55,21,0,1,7,2,2,0,0,0,1,0,3,12,1,0,380,0,36,416,619,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2496,B,1,0,B,8,113,114,16,6,5,4,56,17,0,1,5,5,0,0,0,2,1,0,0,7,2,0,362,0,33,395,657,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2497,B,1,0,B,5,66,99,5,8,1,4,74,3,2,0,0,0,0,0,0,0,0,0,1,4,8,0,280,0,23,303,512,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2497,C,1,0,C01,6,63,129,9,14,7,0,70,9,3,0,0,0,0,0,0,1,0,0,0,7,2,0,320,0,17,337,512,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2499,B,1,0,B,2,40,87,5,8,14,0,27,26,0,0,1,4,3,0,0,5,2,0,0,1,4,0,229,0,13,242,587,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2500,B,1,0,B,2,23,37,2,2,3,1,29,6,1,0,0,10,0,0,0,0,0,0,0,0,0,0,116,0,0,116,160,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2501,B,1,0,B,0,51,125,0,0,1,0,14,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,203,0,4,207,266,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2502,B,1,0,B,5,37,78,2,4,3,2,50,14,4,0,0,1,0,0,0,0,0,0,0,2,2,0,204,0,8,212,303,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2503,B,1,0,B,2,78,64,11,4,1,1,16,3,2,0,0,3,0,0,0,0,0,0,0,1,0,0,186,0,10,196,362,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2504,B,1,0,B,9,114,118,4,6,3,2,30,14,3,0,0,1,1,0,0,1,0,0,0,0,0,0,306,0,1,307,637,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2504,C,1,0,C01,14,82,148,3,12,3,6,31,10,1,2,1,3,0,0,0,0,0,0,0,6,0,0,322,0,25,347,637,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2505,B,1,0,B,0,95,72,0,5,0,1,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,225,0,14,239,552,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2505,C,1,0,C01,4,92,85,3,4,1,2,30,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,230,0,18,248,552,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2506,B,1,0,B,1,31,48,1,4,4,5,24,46,0,0,0,9,0,0,0,1,1,0,0,0,0,0,175,0,14,189,361,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2507,B,1,0,B,3,69,129,6,4,4,1,1,64,3,2,2,1,14,0,0,0,0,0,0,3,1,0,307,0,29,336,440,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2508,B,1,0,B,3,120,159,14,3,11,1,48,3,3,1,0,3,3,0,0,0,1,0,1,13,1,0,388,0,48,436,681,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2752,B,1,0,B,18,49,40,3,11,112,27,86,3,2,1,2,0,1,0,0,2,0,1,0,1,0,0,359,0,37,396,606,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2752,C,1,0,C01,22,32,32,7,11,136,30,86,4,2,0,3,0,0,0,0,1,0,1,4,0,1,0,372,0,38,410,606,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2752,C,2,0,C02,16,44,28,7,15,125,22,81,5,3,0,1,5,2,0,0,1,0,0,0,0,0,0,355,0,38,393,606,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2753,B,1,0,B,20,24,34,8,8,132,13,81,5,0,0,1,0,1,0,0,1,0,0,2,1,0,0,331,0,32,363,533,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2753,C,1,0,C01,19,32,33,18,9,110,11,84,2,2,0,0,0,1,0,0,2,1,3,3,0,0,0,330,0,23,353,532,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2753,C,2,0,C02,22,47,28,6,7,127,12,83,3,5,0,1,0,1,0,0,0,0,0,1,0,0,0,343,0,33,376,532,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2754,B,1,0,B,17,48,15,10,6,128,23,94,6,1,2,0,0,0,0,0,0,0,0,0,1,0,0,351,0,29,380,539,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2754,C,1,0,C01,23,54,25,10,10,125,9,73,4,1,0,1,0,2,0,0,1,0,3,2,1,0,0,343,0,30,373,539,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2754,C,2,0,C02,24,69,23,6,6,106,7,88,5,5,0,3,2,1,0,0,1,1,0,1,1,0,0,349,0,33,382,538,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2755,B,1,0,B,31,2,91,1,4,36,1,18,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,190,0,19,209,372,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2757,B,1,0,B,12,28,56,2,0,18,5,5,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,133,0,2,135,212,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2758,B,1,0,B,3,49,30,0,2,38,3,37,5,1,0,0,0,0,0,0,2,0,0,2,0,0,0,172,0,18,190,276,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2759,B,1,0,B,43,83,25,4,1,99,32,17,1,1,0,0,0,0,0,0,3,0,2,3,1,0,0,315,0,34,349,568,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2759,C,1,0,C01,24,56,35,10,5,120,31,35,1,2,0,0,0,0,0,0,4,2,2,1,2,0,0,330,0,27,357,568,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2759,E,1,0,E01,30,44,13,3,3,27,4,8,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,137,0,16,153,204,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2760,B,1,0,B,4,44,18,4,12,25,12,16,0,0,1,0,0,0,0,0,2,0,0,3,2,0,0,143,0,7,150,205,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2761,B,1,0,B,3,4,101,2,2,71,2,33,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,225,0,27,252,413,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2761,C,1,0,C01,1,7,134,0,4,36,0,25,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,215,0,19,234,413,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2762,B,1,0,B,3,59,1,2,1,27,50,12,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,159,0,2,161,198,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2763,B,1,0,B,3,88,18,2,9,80,10,15,2,0,0,0,0,0,0,0,0,0,1,2,4,2,0,236,0,25,261,380,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2763,C,1,0,C01,6,71,24,1,4,104,4,14,2,1,0,0,0,0,0,0,1,0,1,1,3,0,0,237,0,22,259,380,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2764,B,1,0,B,48,61,45,19,7,115,10,30,5,3,0,0,1,0,0,0,3,0,1,4,1,1,0,354,0,33,387,575,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2765,B,1,0,B,31,60,18,2,2,31,4,10,0,0,0,0,0,0,0,0,2,0,6,4,4,0,0,174,0,7,181,227,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2766,B,1,0,B,61,173,41,3,4,78,32,31,4,0,1,0,0,0,0,0,3,0,2,2,2,2,0,439,0,19,458,662,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2767,B,1,0,B,22,31,9,9,2,97,4,16,1,0,1,0,0,0,0,0,4,0,4,0,0,0,0,200,0,8,208,251,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2768,B,1,0,B,20,74,45,3,2,126,28,49,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,353,0,31,384,575,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2769,B,1,0,B,23,91,89,2,6,77,6,29,5,0,0,0,0,0,0,0,0,0,2,2,2,0,0,334,0,25,359,589,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2769,C,1,0,C01,27,100,81,3,5,72,7,39,3,3,0,2,0,2,0,0,3,1,0,2,0,0,0,350,0,0,350,588,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2769,C,2,0,C02,24,116,89,8,10,65,6,42,2,3,0,0,1,0,0,0,1,0,0,3,5,0,0,375,0,24,399,588,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2769,C,3,0,C03,33,86,99,2,7,84,5,48,3,4,0,0,1,1,0,0,4,1,2,3,0,0,0,383,0,16,399,588,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2770,B,1,0,B,9,46,44,10,0,60,9,25,3,1,0,1,0,1,0,0,5,1,1,3,2,0,0,221,0,14,235,357,Acta casilla,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2771,B,1,0,B,11,78,61,9,2,116,22,36,2,3,0,1,0,0,0,0,0,0,2,1,3,0,0,347,0,33,380,626,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2771,C,1,0,C01,18,82,47,11,6,104,32,45,4,2,0,2,0,0,0,0,1,0,0,0,4,1,0,359,0,30,389,626,Grupo de recuento,,,
12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2771,C,2,0,C02,19,81,77,9,10,121,21,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,22,414,626,Acta casilla,,,
12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1112,B,1,0,B,5,104,48,4,16,6,2,167,17,2,0,1,0,1,0,0,0,1, ,0,3,9,0,386,0,25,411,718,Acta casilla,,,
12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1112,C,1,0,C01,6,121,40,4,13,3,1,150,23,0,0,2,0,3,0,0,1,1,0,0,3,4,0,375,0,34,409,718,Grupo de recuento,,,
12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1112,C,2,0,C02,8,131,35,3,14,5,1,153,20,7,0,0,0,1,0,0,0,0,1,0,5,5,0,389,0,24,413,718,Acta casilla,,,
12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1112,C,3,0,C03,10,128,39,5,11,5,4,161,18,3,1,1,0,1,0,0,1,0,0,0,2,4,0,394,0,30,424,717,Acta casilla,,,
12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1112,C,4,0,C04,8,98,38,3,10,5,6,169,23,2,0,2,0,0,0,0,2,0,0,0,5,12,0,383,0,13,396,717,Acta casilla,,,
12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1112,C,5,0,C05,10,103,32,6,9,8,5,157,16,1,0,0,0,0,0,0,1,1,0,1,0,3,0,353,0,22,375,717,Grupo de recuento,,,
12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1112,C,6,0,C06,8,93,35,5,16,5,16,184,22,3,1,3,0,0,0,0,1,0,0,1,2,0,0,395,0,15,410,717,Grupo de recuento,,,
12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1112,S,1,0,SMR01,10,35,23,6,11,3,2,200,14,3,1,2,0,2,0,0,0,0,0,0,1,3,0,316,0,19,335,0,Grupo de recuento,,,
12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1113,B,1,0,B,8,105,55,5,16,4,2,208,24,2,0,2,0,3,0,0,1,0,0,0,2,3,0,440,0,24,464,748,Acta casilla,,,
12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1113,C,1,0,C01,9,92,33,6,12,7,2,233,25,1,1,2,0,0,0,0,1,0,0,0,2,2,0,428,0,23,451,747,Grupo de recuento,,,
12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1113,C,2,0,C02,10,94,43,3,12,7,4,199,27,1,0,2,0,5,0,0,2,1,0,0,1,3,0,414,0,24,438,747,Acta casilla,,,
12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1113,C,3,0,C03,3,91,54,3,19,6,5,214,19,0,2,0,0,2,0,0,0,0,0,0,0,6,0,424,0,20,444,747,Grupo de recuento,,,
12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1113,C,4,0,C04,6,98,56,2,17,5,8,213,25,5,2,2,0,2,0,0,0,0,0,0,1,7,0,449,0,23,472,747,Acta casilla,,,
12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1114,B,1,0,B,11,115,31,0,7,1,2,175,17,1,1,1,0,0,0,0,0,0,0,0,1,4,0,367,0,28,395,644,Acta casilla,,,
12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1114,C,1,0,C01,10,113,42,1,12,5,2,164,19,3,0,1,0,2,0,0,3,0,0,0,2,4,0,383,0,28,411,644,Acta casilla,,,
